episode_index,episode_seed,arm,controller,current,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,ever_locked,first_track_time_s,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,audit_release_violation_count,mean_squared_action,maximum_combined_decision_runtime_s,requested_delivered_action_rms,action_count,noise_tape_sha256,current_tape_sha256,post_track_action_count,post_track_saturation_fraction,post_track_speed_saturation_fraction,post_track_yaw_saturation_fraction,post_track_pitch_saturation_fraction,post_track_action_total_variation,post_track_action_curvature_rms
49,51049,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.6213811712906465,0.6599298756906791,True,64.00000000000064,0,0,0,0,0.44837422070023014,0.6223092500003986,0.17244977629761704,220,83fdc9c67742e77e7bf5979911218f4dce110c2a66847aae3b53a3a7f75e42b4,fb6eb3f29221af2b2445f5bf33e45ffdb88748a0510092a9bb520c5b40104e00,188,0.0851063829787234,0.047872340425531915,0.06382978723404255,0.015957446808510637,0.13769317028605707,0.22909240929170116
50,51050,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.58,0.05872336502563005,8.97735244084034,True,93.99999999999893,0,0,0,0,2.3100768840537724,0.6809062079992145,0.4915970411711102,220,36071ecc832263166565a40cf6a4582b7e42f92219210f65d6a764be715744ba,811b525f0c016a37464753f65ecb583d86fa9d81cbc2d5d4816930d3afbd2e52,173,0.9653179190751445,0.7630057803468208,0.6763005780346821,0.6936416184971098,0.6974755705016202,0.7579440755098777
50,51050,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.2032327169843287,0.1582177220083616,True,93.99999999999893,0,0,0,0,0.5791764905078801,0.6140518749889452,0.24484352155408265,220,36071ecc832263166565a40cf6a4582b7e42f92219210f65d6a764be715744ba,811b525f0c016a37464753f65ecb583d86fa9d81cbc2d5d4816930d3afbd2e52,173,0.09248554913294797,0.03468208092485549,0.07514450867052024,0.023121387283236993,0.14518699068509722,0.21298575683042606
50,51050,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.66,0.16252034364424928,12.803806140056441,True,79.99999999999973,0,0,0,0,2.2526215309374997,0.6564399999915622,0.464637646549566,220,36071ecc832263166565a40cf6a4582b7e42f92219210f65d6a764be715744ba,811b525f0c016a37464753f65ecb583d86fa9d81cbc2d5d4816930d3afbd2e52,180,0.9777777777777777,0.7944444444444444,0.55,0.6055555555555555,0.6763667823648305,0.7034227876841208
50,51050,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.4240573411738951,0.21254346048012995,True,79.99999999999973,0,0,0,0,0.48035371904444224,0.6106374999944819,0.2202523935912889,220,36071ecc832263166565a40cf6a4582b7e42f92219210f65d6a764be715744ba,811b525f0c016a37464753f65ecb583d86fa9d81cbc2d5d4816930d3afbd2e52,180,0.05,0.044444444444444446,0.0,0.016666666666666666,0.13133945805201502,0.2222153306000279
51,51051,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.4,0.2872467997462533,7.3978541635529265,True,64.00000000000064,0,0,0,0,2.277390000843439,0.6170468750060536,0.4777808069754774,220,dcda83d1440db450378abeb65cc8af23e85081c73bb8a6a0ec855267f6683df1,3ee1c39604c23e04bde51f6bf5db80b5d334dd5f2f553a9d3e06b3dbc314dc1a,188,0.9521276595744681,0.6542553191489362,0.6595744680851063,0.6542553191489362,0.6932531850465352,0.7349960451826301
51,51051,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.392816574669976,0.5233785332997121,True,64.00000000000064,0,0,0,0,0.4596025107631145,0.7520654999971157,0.19466056066148474,220,dcda83d1440db450378abeb65cc8af23e85081c73bb8a6a0ec855267f6683df1,3ee1c39604c23e04bde51f6bf5db80b5d334dd5f2f553a9d3e06b3dbc314dc1a,188,0.0797872340425532,0.0425531914893617,0.03723404255319149,0.015957446808510637,0.14393217503378883,0.2236218045111449
51,51051,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,True,False,False,0.56,0.03830091998420276,5.932517478909353,True,64.00000000000064,0,0,0,0,2.304346948608643,0.6690945000009378,0.471171663540202,220,dcda83d1440db450378abeb65cc8af23e85081c73bb8a6a0ec855267f6683df1,3ee1c39604c23e04bde51f6bf5db80b5d334dd5f2f553a9d3e06b3dbc314dc1a,188,0.9680851063829787,0.7606382978723404,0.5531914893617021,0.648936170212766,0.6757588653879412,0.6862682350028692
51,51051,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.34841145368821574,0.4868123796877398,True,64.00000000000064,0,0,0,0,0.44078211045403004,0.6892291249969276,0.19389693145690118,220,dcda83d1440db450378abeb65cc8af23e85081c73bb8a6a0ec855267f6683df1,3ee1c39604c23e04bde51f6bf5db80b5d334dd5f2f553a9d3e06b3dbc314dc1a,188,0.05319148936170213,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.14002793056805574,0.2314048382785156
52,51052,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.58,0.4208590125521157,8.258761939627165,True,93.99999999999893,0,0,0,0,2.302615995393236,0.6630208749993471,0.49768953081782025,220,f6d2fcb9635ec383fa488c67c11ebe1c85498265c1b7b74b7cf762e4deafa715,7655dbefc003cae003c0c3776c5a597629437e557ac1c1d45fd8d51601cdbd23,173,0.9710982658959537,0.7514450867052023,0.653179190751445,0.6705202312138728,0.7210451626546743,0.7637276543709365
52,51052,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,1.0797302761314986,1.0900521716663396,True,93.99999999999893,0,0,0,0,0.4999021027716711,0.7425550829939311,0.2486383643739292,220,f6d2fcb9635ec383fa488c67c11ebe1c85498265c1b7b74b7cf762e4deafa715,7655dbefc003cae003c0c3776c5a597629437e557ac1c1d45fd8d51601cdbd23,173,0.017341040462427744,0.011560693641618497,0.0,0.005780346820809248,0.13020385187393482,0.2104333940151474
52,51052,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,True,False,False,0.72,0.738649607698467,5.276244771433224,True,93.99999999999893,0,0,0,0,2.217284175582679,0.6801584999921033,0.47814000234978943,220,f6d2fcb9635ec383fa488c67c11ebe1c85498265c1b7b74b7cf762e4deafa715,7655dbefc003cae003c0c3776c5a597629437e557ac1c1d45fd8d51601cdbd23,173,0.976878612716763,0.7803468208092486,0.6011560693641619,0.6184971098265896,0.6715434750388085,0.7021984144162103
52,51052,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.8497151393887762,1.1190209911031124,True,93.99999999999893,0,0,0,0,0.514107127817512,0.669837749999715,0.2618518932093228,220,f6d2fcb9635ec383fa488c67c11ebe1c85498265c1b7b74b7cf762e4deafa715,7655dbefc003cae003c0c3776c5a597629437e557ac1c1d45fd8d51601cdbd23,173,0.06358381502890173,0.028901734104046242,0.046242774566473986,0.0,0.1354011860680849,0.21918411789728853
53,51053,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.28,0.8550067826334935,9.43904108969383,True,93.99999999999893,0,0,0,0,2.1415557738102837,0.6785357080079848,0.4833543424169532,220,f89408d67e747ce30b85be7707e3f4513e801f5739ad58a753fef140255b288a,73afcbe03ac0461685be8914a8a5e7c5b500373ed41b352509276167fcede4a3,173,0.9653179190751445,0.7745664739884393,0.6069364161849711,0.6589595375722543,0.7119626911522059,0.7685199632197888
53,51053,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.5623891516996152,0.44331708255836855,True,93.99999999999893,0,0,0,0,0.32064990043764,0.7491034999984549,0.21013171472199338,220,f89408d67e747ce30b85be7707e3f4513e801f5739ad58a753fef140255b288a,73afcbe03ac0461685be8914a8a5e7c5b500373ed41b352509276167fcede4a3,173,0.011560693641618497,0.011560693641618497,0.0,0.0,0.12456083131571814,0.21340825581251505
53,51053,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.1,0.6386410515661453,13.395372000422446,True,93.99999999999893,0,0,0,0,2.332867509027034,0.6438650420022896,0.51618178559655,220,f89408d67e747ce30b85be7707e3f4513e801f5739ad58a753fef140255b288a,73afcbe03ac0461685be8914a8a5e7c5b500373ed41b352509276167fcede4a3,173,0.9595375722543352,0.7225433526011561,0.6647398843930635,0.7052023121387283,0.7347039859219608,0.8212657445520284
53,51053,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,1.0863952610711758,0.9421131758823944,True,93.99999999999893,0,0,0,0,0.5229268964795163,0.6334974170022178,0.2448583805714222,220,f89408d67e747ce30b85be7707e3f4513e801f5739ad58a753fef140255b288a,73afcbe03ac0461685be8914a8a5e7c5b500373ed41b352509276167fcede4a3,173,0.011560693641618497,0.005780346820809248,0.0,0.011560693641618497,0.133086299666803,0.2188107265908341
54,51054,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.04,0.3296765541414742,12.099673191546707,True,64.00000000000064,0,0,0,0,2.250678291017485,0.6150534579937812,0.49153446898219116,220,867997388d4ac319e17f01e9d83cb9e2fd908c7f26278a81eb233a9330843a92,22a23b828c268df96cb525111b054bc6d56a3b74bc38cbf0182479e6587cff30,188,0.9468085106382979,0.6702127659574468,0.6223404255319149,0.6542553191489362,0.7233614746646791,0.7459691001550892
54,51054,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.6234489890729535,0.676993249919095,True,64.00000000000064,0,0,0,0,0.40136051901625286,0.6323974999977509,0.20947337402720226,220,867997388d4ac319e17f01e9d83cb9e2fd908c7f26278a81eb233a9330843a92,22a23b828c268df96cb525111b054bc6d56a3b74bc38cbf0182479e6587cff30,188,0.03723404255319149,0.015957446808510637,0.02127659574468085,0.0,0.1388601654651206,0.21675925206200916
54,51054,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.2,0.5083131780603453,15.812859651714453,True,64.00000000000064,0,0,0,0,2.2616583756721,0.7504544160037767,0.4934676798015913,220,867997388d4ac319e17f01e9d83cb9e2fd908c7f26278a81eb233a9330843a92,22a23b828c268df96cb525111b054bc6d56a3b74bc38cbf0182479e6587cff30,188,0.9202127659574468,0.6648936170212766,0.5797872340425532,0.5957446808510638,0.7221750340796136,0.7068664072404599
54,51054,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.799710745045983,0.947399035191584,True,64.00000000000064,0,0,0,0,0.41444073992505087,0.6274700840003788,0.21235328103386428,220,867997388d4ac319e17f01e9d83cb9e2fd908c7f26278a81eb233a9330843a92,22a23b828c268df96cb525111b054bc6d56a3b74bc38cbf0182479e6587cff30,188,0.010638297872340425,0.005319148936170213,0.010638297872340425,0.0,0.13735363544551216,0.2299105670028137
55,51055,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.28,1.4092171187110543,6.817342503508821,True,93.99999999999893,0,0,0,0,2.1999105022318877,0.6408113749930635,0.48629112319610074,220,e86c23a19ca2474e9f5c01414f4c4e52001647ccabcb9211c1bf16349547215c,ff7a291d08d7792096fc21cc13f3c1ce6b72b4e5b6d6c6f19b905a8ae81b1a70,173,0.9653179190751445,0.6878612716763006,0.6242774566473989,0.6763005780346821,0.7332871222643121,0.7457379923466452
55,51055,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,2.6803090113127985,2.68199275351387,True,93.99999999999893,0,0,0,0,0.4526368637294521,0.6393237080046674,0.20985150737822536,220,e86c23a19ca2474e9f5c01414f4c4e52001647ccabcb9211c1bf16349547215c,ff7a291d08d7792096fc21cc13f3c1ce6b72b4e5b6d6c6f19b905a8ae81b1a70,173,0.028901734104046242,0.011560693641618497,0.017341040462427744,0.0,0.13636234000149314,0.22728365555697316
55,51055,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.08,0.9414766608653493,8.64544123434349,True,123.99999999999723,0,0,0,0,1.9441959554282304,0.612836458007223,0.46220583793068887,220,e86c23a19ca2474e9f5c01414f4c4e52001647ccabcb9211c1bf16349547215c,ff7a291d08d7792096fc21cc13f3c1ce6b72b4e5b6d6c6f19b905a8ae81b1a70,158,0.9177215189873418,0.4240506329113924,0.5569620253164557,0.6645569620253164,0.7486678557098388,0.7423902961255323
55,51055,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,False,True,0.74,1.2858704281438356,1.3752052963966308,True,123.99999999999723,0,0,0,0,0.5323645763737982,0.6211041670030681,0.19592396958758332,220,e86c23a19ca2474e9f5c01414f4c4e52001647ccabcb9211c1bf16349547215c,ff7a291d08d7792096fc21cc13f3c1ce6b72b4e5b6d6c6f19b905a8ae81b1a70,158,0.0379746835443038,0.0379746835443038,0.0,0.0,0.12173148349829432,0.18555977133174997
56,51056,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.76,0.18052838621051678,1.9782859570172548,True,64.00000000000064,0,0,0,0,2.2553263067301588,0.6205884579976555,0.48631239686680683,220,ae95cf445bac35f5f77423c145f1087428849f6c5c91af501e9bf92b3ee7f268,d9cdaadf139ff2c4e40aed3b9c8e5365bd627f7e9a3e0bedfc8f984637d7cea0,188,0.9574468085106383,0.723404255319149,0.648936170212766,0.5372340425531915,0.6780712088534471,0.7288395460884968
56,51056,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.13108904704443944,0.13320558632592785,True,64.00000000000064,0,0,0,0,0.4899779792519474,0.7382906659913715,0.21482331737847182,220,ae95cf445bac35f5f77423c145f1087428849f6c5c91af501e9bf92b3ee7f268,d9cdaadf139ff2c4e40aed3b9c8e5365bd627f7e9a3e0bedfc8f984637d7cea0,188,0.07446808510638298,0.03723404255319149,0.05851063829787234,0.005319148936170213,0.1467355480814947,0.23093032968128197
56,51056,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.36,0.38152344543490196,8.961993322066512,True,64.00000000000064,0,0,0,0,2.445612333102633,0.6088856249989476,0.5223389128207512,220,ae95cf445bac35f5f77423c145f1087428849f6c5c91af501e9bf92b3ee7f268,d9cdaadf139ff2c4e40aed3b9c8e5365bd627f7e9a3e0bedfc8f984637d7cea0,188,0.9840425531914894,0.7606382978723404,0.6702127659574468,0.7287234042553191,0.7360966391070101,0.8986386172057678
56,51056,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.15534131290330974,0.23469578000174068,True,64.00000000000064,0,0,0,0,0.5028069536407147,0.6167514580010902,0.2095726977591071,220,ae95cf445bac35f5f77423c145f1087428849f6c5c91af501e9bf92b3ee7f268,d9cdaadf139ff2c4e40aed3b9c8e5365bd627f7e9a3e0bedfc8f984637d7cea0,188,0.05851063829787234,0.026595744680851064,0.0425531914893617,0.02127659574468085,0.15298424723935689,0.23900841820975777
57,51057,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.16,0.3145564580877045,9.923724957312043,True,183.99999999999383,0,0,0,0,1.9183856609087497,0.7119079580006655,0.4741028616899557,220,cdf1698a090bed9a70460d39eb3321228730e75fc8e4be898e3a0e6d7664f4dd,e2641b2e94245cfc6b4ae032e912ede2c5ec2417b5e0768dc8ce6fa583bd9405,128,0.9296875,0.6328125,0.546875,0.703125,0.7434801808373712,0.7200382676322402
57,51057,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,False,True,0.66,1.316948595474633,1.2945325558736471,True,183.99999999999383,0,0,0,0,0.6815151573098099,0.6258688329980941,0.2937364467372312,220,cdf1698a090bed9a70460d39eb3321228730e75fc8e4be898e3a0e6d7664f4dd,e2641b2e94245cfc6b4ae032e912ede2c5ec2417b5e0768dc8ce6fa583bd9405,128,0.03125,0.03125,0.0,0.0,0.13525329084634788,0.2019527826534025
57,51057,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.0,0.4881928307703513,30.046736685587348,True,243.99999999999042,0,0,0,0,1.7500060089831395,0.6261949170002481,0.4545599815132343,220,cdf1698a090bed9a70460d39eb3321228730e75fc8e4be898e3a0e6d7664f4dd,e2641b2e94245cfc6b4ae032e912ede2c5ec2417b5e0768dc8ce6fa583bd9405,98,0.8775510204081632,0.7244897959183674,0.46938775510204084,0.336734693877551,0.7391496102362167,0.634921705166588
57,51057,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,False,False,False,0.0,1.1417310345676985,52.722403199271085,True,243.99999999999042,0,0,0,0,0.8951300592163702,0.7100790420081466,0.33116628621247995,220,cdf1698a090bed9a70460d39eb3321228730e75fc8e4be898e3a0e6d7664f4dd,e2641b2e94245cfc6b4ae032e912ede2c5ec2417b5e0768dc8ce6fa583bd9405,98,0.030612244897959183,0.030612244897959183,0.0,0.0,0.12215732767829873,0.1801453667190725
58,51058,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.16,0.47626548749994646,10.616526904866173,True,93.99999999999893,0,0,0,0,2.149640207363642,0.6415100000012899,0.4784932703113777,220,7a2d7fd0cace42aa4fcfa6ca933897be6f69f218e5f4107ee75b310e8f4f39ca,c8e71ac770607ce0f6e329072a0599ee2369720d306c307a59f822737d0ce143,173,0.9421965317919075,0.7398843930635838,0.653179190751445,0.6705202312138728,0.7108638638143819,0.7558753520563203
58,51058,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.2212235353858743,0.3202958896588861,True,93.99999999999893,0,0,0,0,0.42965513360699076,0.6615849999943748,0.20894457879621786,220,7a2d7fd0cace42aa4fcfa6ca933897be6f69f218e5f4107ee75b310e8f4f39ca,c8e71ac770607ce0f6e329072a0599ee2369720d306c307a59f822737d0ce143,173,0.08670520231213873,0.06936416184971098,0.023121387283236993,0.005780346820809248,0.14071154745015998,0.21249762980418369
58,51058,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,True,False,False,0.66,0.24256609789900763,4.468507511072969,True,93.99999999999893,0,0,0,0,2.1419070147554375,0.6949392919923412,0.45853906777069403,220,7a2d7fd0cace42aa4fcfa6ca933897be6f69f218e5f4107ee75b310e8f4f39ca,c8e71ac770607ce0f6e329072a0599ee2369720d306c307a59f822737d0ce143,173,0.9421965317919075,0.6994219653179191,0.5838150289017341,0.5664739884393064,0.6808510765393877,0.6562425097261078
58,51058,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.3027751022090983,0.4997866479415477,True,93.99999999999893,0,0,0,0,0.5262449325180694,0.6341637500008801,0.22154029161875446,220,7a2d7fd0cace42aa4fcfa6ca933897be6f69f218e5f4107ee75b310e8f4f39ca,c8e71ac770607ce0f6e329072a0599ee2369720d306c307a59f822737d0ce143,173,0.05202312138728324,0.03468208092485549,0.03468208092485549,0.011560693641618497,0.14066788257082186,0.21902302604683935
59,51059,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.38,0.9205261275772365,3.1732651825134637,True,64.00000000000064,0,0,0,0,2.3295874633456877,0.618054624996148,0.4874180949055702,220,c616d8f0a4c7bf12ef4bfd46e6e6c3a01a0f9166425523ae0e3f74c9a3660bd1,f36f495ab0163431cd2bd9a25250d5e8282620a2da7a1771a612da12470d08a0,188,0.9521276595744681,0.7393617021276596,0.6436170212765957,0.6861702127659575,0.7126323506644536,0.7756901777086499
59,51059,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,1.1580341469183806,1.1591598086144133,True,64.00000000000064,0,0,0,0,0.3546619012310606,0.6288735409907531,0.16884643632472537,220,c616d8f0a4c7bf12ef4bfd46e6e6c3a01a0f9166425523ae0e3f74c9a3660bd1,f36f495ab0163431cd2bd9a25250d5e8282620a2da7a1771a612da12470d08a0,188,0.010638297872340425,0.010638297872340425,0.0,0.0,0.12730583957424665,0.20649975025524384
59,51059,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,True,False,False,0.36,0.8110332513062516,6.890365656055425,True,64.00000000000064,0,0,0,0,2.2161418786391947,0.6291525419946993,0.46842966131448305,220,c616d8f0a4c7bf12ef4bfd46e6e6c3a01a0f9166425523ae0e3f74c9a3660bd1,f36f495ab0163431cd2bd9a25250d5e8282620a2da7a1771a612da12470d08a0,188,0.9574468085106383,0.6861702127659575,0.6170212765957447,0.6382978723404256,0.7208101072788324,0.7313982360274596
59,51059,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,1.3060853364449734,1.327605308343796,True,64.00000000000064,0,0,0,0,0.3287690304508105,0.6227245839982061,0.15531777803473035,220,c616d8f0a4c7bf12ef4bfd46e6e6c3a01a0f9166425523ae0e3f74c9a3660bd1,f36f495ab0163431cd2bd9a25250d5e8282620a2da7a1771a612da12470d08a0,188,0.02127659574468085,0.02127659574468085,0.0,0.0,0.1311275779993987,0.21018892548211154
60,51060,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.0,0.9127722004807617,157.4704374252185,True,183.99999999999383,0,0,0,0,1.9083705340427946,0.6531787090061698,0.46188030790819595,220,f981d03ff940c2369fe135df9d427e9f95a3a3c5d354d5a45c02cbe3185fde81,e035cd3abcf1d4375e03ae8671901886ef37b655c206cb1f0bc873f02ab8c950,128,1.0,0.5625,0.5390625,0.6953125,0.7880051404582019,0.7188132054294326
60,51060,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,False,False,False,0.0,1.2623497108606787,14.481945614997587,True,183.99999999999383,0,0,0,0,0.6964827278056677,0.6116487910039723,0.26883123756435784,220,f981d03ff940c2369fe135df9d427e9f95a3a3c5d354d5a45c02cbe3185fde81,e035cd3abcf1d4375e03ae8671901886ef37b655c206cb1f0bc873f02ab8c950,128,0.0546875,0.0546875,0.0,0.0,0.11724500782129879,0.1705692443050582
60,51060,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.06,0.373556166600702,8.661807317269705,True,123.99999999999723,0,0,0,0,2.020477664968274,0.615313000002061,0.45908257494949645,220,f981d03ff940c2369fe135df9d427e9f95a3a3c5d354d5a45c02cbe3185fde81,e035cd3abcf1d4375e03ae8671901886ef37b655c206cb1f0bc873f02ab8c950,158,0.9493670886075949,0.4050632911392405,0.6075949367088608,0.6329113924050633,0.7214455487388844,0.6813661631246841
60,51060,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,1.233625760440115,1.169825556748388,True,123.99999999999723,0,0,0,0,0.5747317316987851,0.6265608750109095,0.23078248512302052,220,f981d03ff940c2369fe135df9d427e9f95a3a3c5d354d5a45c02cbe3185fde81,e035cd3abcf1d4375e03ae8671901886ef37b655c206cb1f0bc873f02ab8c950,158,0.012658227848101266,0.012658227848101266,0.0,0.0,0.12808036869473957,0.21009052367673978
61,51061,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,True,False,False,0.48,0.34988527215425397,5.374563718278675,True,123.99999999999723,0,0,0,0,2.141369709857376,0.7313854160020128,0.4769987848963365,220,6c42008b8fd9ca00073269cb6a05c6405d35d3f30c2a049b1314948ed50e1c76,7dcb8416c72f39680c43c706fc0ce32fe3a4a3043e2642ecb37b42eac8949d0c,158,0.9620253164556962,0.759493670886076,0.6582278481012658,0.6265822784810127,0.7084605679931936,0.7643681483173043
61,51061,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.419540287486654,0.3608829847222951,True,123.99999999999723,0,0,0,0,0.5685530839165683,0.6325808749970747,0.24833567429099032,220,6c42008b8fd9ca00073269cb6a05c6405d35d3f30c2a049b1314948ed50e1c76,7dcb8416c72f39680c43c706fc0ce32fe3a4a3043e2642ecb37b42eac8949d0c,158,0.056962025316455694,0.0189873417721519,0.0379746835443038,0.0,0.13703340857824697,0.2136632012696279
61,51061,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,False,False,False,0.08,0.563530347628291,13.175599542770733,True,123.99999999999723,0,0,0,0,2.0716037163937164,0.6381442499987315,0.47213120131628705,220,6c42008b8fd9ca00073269cb6a05c6405d35d3f30c2a049b1314948ed50e1c76,7dcb8416c72f39680c43c706fc0ce32fe3a4a3043e2642ecb37b42eac8949d0c,158,0.9746835443037974,0.7721518987341772,0.6962025316455697,0.6582278481012658,0.7137898023853483,0.839304868453358
61,51061,belief_active__low_order_dynamic__delay_aware__bottom_track_visible,delay_aware,bottom_track_visible,True,True,True,1.0,0.6855305987109713,0.777455368788053,True,123.99999999999723,0,0,0,0,0.45704914076147046,0.6319748340029037,0.2130113518389721,220,6c42008b8fd9ca00073269cb6a05c6405d35d3f30c2a049b1314948ed50e1c76,7dcb8416c72f39680c43c706fc0ce32fe3a4a3043e2642ecb37b42eac8949d0c,158,0.05063291139240506,0.03164556962025317,0.02531645569620253,0.006329113924050633,0.1490208059747006,0.22328347763527626
62,51062,belief_active__low_order_dynamic__baseline_pid__no_current,baseline_pid,no_current,False,False,False,0.42,0.4017634647093199,9.770453844262823,True,95.99999999999882,0,0,0,0,2.178432440464483,0.616568625002401,0.4711117335044698,220,e95f4c0d1dca7423e6f115f7f2d498ee61b56d6fa164fa3b4998eb07d50262db,8518a38db1a9a018e2c304006da0c1b77d84be2c44a7ce1cc34b1dc9b5deb376,172,0.9709302325581395,0.7325581395348837,0.6511627906976745,0.6395348837209303,0.715902847445237,0.7443340172041746
62,51062,belief_active__low_order_dynamic__delay_aware__no_current,delay_aware,no_current,True,True,True,1.0,0.44881015947756,0.5104380246191507,True,95.99999999999882,0,0,0,0,0.4287072988019805,0.6427436660014791,0.19244431437290935,220,e95f4c0d1dca7423e6f115f7f2d498ee61b56d6fa164fa3b4998eb07d50262db,8518a38db1a9a018e2c304006da0c1b77d84be2c44a7ce1cc34b1dc9b5deb376,172,0.029069767441860465,0.011627906976744186,0.005813953488372093,0.01744186046511628,0.13880440336803426,0.2314004093614558
62,51062,belief_active__low_order_dynamic__baseline_pid__bottom_track_visible,baseline_pid,bottom_track_visible,True,False,False,0.14,0.57113865267789,7.689768424504028,True,123.99999999999723,0,0,0,0,2.1517696599469702,0.6145071669889148,0.48407576465048396,220,e95f4c0d1dca7423e6f115f7f2d498ee61b56d6fa164fa3b4998eb07d50262db,8518a38db1a9a018e2c304006da0c1b77d84be2c44a7ce1cc34b1dc9b5deb376,158,0.9620253164556962,0.740506329113924,0.7088607594936709,0.7151898734177216,0.700257311535266,0.8472767786527772
