episode_index,episode_seed,arm,source_mask_l1,source_mask_l2,measurement_row_count,active_scalar_measurement_count,action_count,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,ever_locked,first_track_action_time_s,first_track_analysis_time_s,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,audit_release_violation_count,false_confidence_action_count,maximum_localization_error_m,maximum_track_localization_error_m,mean_squared_action,maximum_combined_decision_runtime_s,planner_kind,planner_decision_count,maximum_saved_hypothesis_count,policy_seed,policy_index_stream_sha256,noise_tape_sha256,noise_cursor_json,mission_support_json
21,48821,full_active,True,True,440,880,220,True,True,True,1.0,0.2392266972033042,0.26089141420700857,True,123.99999999999723,123.99999999999723,0,0,0,0,0,19.189471396935932,0.44130595202435047,0.28991994735201804,1.0080375420075143,belief_conditioned,47,8,,,7626ed618b29ced911e5b72401881c254d0788fca5ee2cdaf8b9cc48f59c1201,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.67131539385593],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
21,48821,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.310124233901266,0.31333795172942,True,123.99999999999723,123.99999999999723,0,0,0,0,0,19.189471396935932,0.5414471784847915,0.2587224658915474,1.0687110839935485,belief_conditioned,47,8,,,7626ed618b29ced911e5b72401881c254d0788fca5ee2cdaf8b9cc48f59c1201,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.67131539385593],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
21,48821,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.2930557812259735,0.2950238071333568,True,123.99999999999723,123.99999999999723,0,0,0,0,0,19.189471396935932,0.5120823123682641,0.2582967769812211,0.9271649169968441,belief_conditioned,47,1,,,7626ed618b29ced911e5b72401881c254d0788fca5ee2cdaf8b9cc48f59c1201,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.67131539385593],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
21,48821,random_feasible,True,True,440,880,220,False,False,False,0.0,0.760560688458203,13.852790024290774,True,183.99999999999383,183.99999999999383,0,0,0,0,0,19.16164931938502,0.8629366559512066,0.7898837128893118,0.9853968750103377,uniform_random_feasible,77,0,13701244570949448470,c9ef8029cc663fa58576d8aececdfa8ae958787bd67a8a9d2eefc27f55539bcb,7626ed618b29ced911e5b72401881c254d0788fca5ee2cdaf8b9cc48f59c1201,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.67131539385593],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
22,48822,full_active,True,True,440,880,220,True,True,True,1.0,0.4420479632183714,0.41269294038156323,True,123.99999999999723,123.99999999999723,0,0,0,0,0,11.273763093494654,0.5567189363731907,0.31194547057150807,1.098850249996758,belief_conditioned,47,8,,,da0f078e9d1ac4cd8fe776a234c1c932355ac5b8e9127747697b62f481a9cac9,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.561527341225236],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
22,48822,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.40500529213280606,0.36706448418918547,True,123.99999999999723,123.99999999999723,0,0,0,0,0,11.273763093494654,0.8095791129642481,0.33380853672464333,0.889233542009606,belief_conditioned,47,8,,,da0f078e9d1ac4cd8fe776a234c1c932355ac5b8e9127747697b62f481a9cac9,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.561527341225236],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
22,48822,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.5149684896744987,0.4976942671238633,True,123.99999999999723,123.99999999999723,0,0,0,0,0,11.273763093494654,0.7820715169813482,0.3072684297894621,1.0157662499987055,belief_conditioned,47,1,,,da0f078e9d1ac4cd8fe776a234c1c932355ac5b8e9127747697b62f481a9cac9,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.561527341225236],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
22,48822,random_feasible,True,True,440,880,220,False,False,False,0.0,0.8833010125119861,93.76953704409047,True,183.99999999999383,183.99999999999383,0,0,0,0,0,12.903663230651889,2.200234173610856,0.8205733011409247,0.9009397919871844,uniform_random_feasible,77,0,3198117476243544476,1178cb177a5948b869cc35b97d0616bbfbed8b5bff4e946f4c679ee9f58ed4b7,da0f078e9d1ac4cd8fe776a234c1c932355ac5b8e9127747697b62f481a9cac9,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.561527341225236],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
23,48823,full_active,True,True,440,880,220,True,True,True,1.0,0.5715319246783517,0.49446352565247664,True,93.99999999999893,93.99999999999893,0,0,0,0,0,16.74861069681254,0.5998251861705972,0.2559528959229246,0.9058215830009431,belief_conditioned,32,8,,,f3d006fd4ec9b52d4c6514264f87f27736b227f94affde2d574b741e00d1a651,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.06932800310941],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
23,48823,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.3933671715927327,0.3777146788562622,True,93.99999999999893,93.99999999999893,0,0,0,0,0,16.74861069681254,0.4556343811769901,0.2262154504524797,0.9359751250012778,belief_conditioned,32,8,,,f3d006fd4ec9b52d4c6514264f87f27736b227f94affde2d574b741e00d1a651,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.06932800310941],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
23,48823,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.40606705645311103,0.3907785785606227,True,93.99999999999893,93.99999999999893,0,0,0,0,0,16.74861069681254,0.4686195293920824,0.22652353504507355,1.3426539999927627,belief_conditioned,32,1,,,f3d006fd4ec9b52d4c6514264f87f27736b227f94affde2d574b741e00d1a651,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.06932800310941],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
23,48823,random_feasible,True,True,440,880,220,False,False,False,0.0,1.6911580734062932,632.0056837859003,True,424.0000000000279,424.0000000000279,0,0,0,0,0,19.81038985001558,2.3453413963177443,1.8301192765069934,1.1311521250027,uniform_random_feasible,197,0,17302934990691922338,6df82cf6c9c60ebe80cacf3fd7d86f6ba5be1a07ff68b67e6e4159a6d4effd68,f3d006fd4ec9b52d4c6514264f87f27736b227f94affde2d574b741e00d1a651,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.06932800310941],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
24,48824,full_active,True,True,440,880,220,True,True,True,1.0,0.44747381498120625,0.35856598623787256,True,93.99999999999893,93.99999999999893,0,0,0,0,0,6.98952065533552,0.5875386661680483,0.36763968346321924,1.1646133750036824,belief_conditioned,32,8,,,bb9108591e60b95ce003cc97bdedb24b4999f906c64c55d968393eb2d2568ac3,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.342061063305025],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
24,48824,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.5082281276920162,0.41460952977732995,True,93.99999999999893,93.99999999999893,0,0,0,0,0,6.98952065533552,0.6374713351674457,0.3095223974208985,0.9753420410124818,belief_conditioned,32,8,,,bb9108591e60b95ce003cc97bdedb24b4999f906c64c55d968393eb2d2568ac3,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.342061063305025],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
24,48824,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.22051766043713117,0.14475219174577397,True,93.99999999999893,93.99999999999893,0,0,0,0,0,6.98952065533552,0.5509779405373385,0.33561748916720807,1.1423415419994853,belief_conditioned,32,1,,,bb9108591e60b95ce003cc97bdedb24b4999f906c64c55d968393eb2d2568ac3,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.342061063305025],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
24,48824,random_feasible,True,True,440,880,220,True,True,True,1.0,0.543276308985202,0.6349592511935632,True,123.99999999999723,123.99999999999723,0,0,0,0,0,8.44957988027247,0.7108779844214695,0.47261030131607656,1.2452137499931268,uniform_random_feasible,47,0,5870765695063857372,6b642bdfc610b80bfaad41d48319c3eca73c52142bde536f2ce37f1237dcf7b9,bb9108591e60b95ce003cc97bdedb24b4999f906c64c55d968393eb2d2568ac3,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.342061063305025],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
25,48825,full_active,True,True,440,880,220,True,True,True,1.0,0.5065302010901642,0.5653247294813524,True,93.99999999999893,93.99999999999893,0,0,0,0,0,7.093548154200976,1.0981958008199497,0.31931854554753675,0.9807625419925898,belief_conditioned,32,8,,,557819fcd48ad878c9f2f5501896a1a3a608e785ec79dedf1dfad171a0ced0e0,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-48.99724603523421],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
25,48825,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.806339867088889,0.882414711160992,True,93.99999999999893,93.99999999999893,0,0,0,0,0,7.093548154200976,1.1974207448328535,0.2472769576940561,1.1385205419937847,belief_conditioned,32,8,,,557819fcd48ad878c9f2f5501896a1a3a608e785ec79dedf1dfad171a0ced0e0,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-48.99724603523421],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
25,48825,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.4677341267228355,0.5112393834008429,True,93.99999999999893,93.99999999999893,0,0,0,0,0,7.093548154200976,0.9225630504585252,0.27208613029882905,0.9907325420062989,belief_conditioned,32,1,,,557819fcd48ad878c9f2f5501896a1a3a608e785ec79dedf1dfad171a0ced0e0,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-48.99724603523421],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
25,48825,random_feasible,True,True,440,880,220,True,True,True,1.0,0.39550563852513826,0.4403678722337363,True,123.99999999999723,123.99999999999723,0,0,0,0,0,9.511089123800096,1.0526567028680462,0.5006109828018076,1.1811621250089956,uniform_random_feasible,47,0,10031306269660027545,dc5a6f2c5935874e5ab2973e6188d384e484b1e3d23d1c631d78bcfab5dbe92e,557819fcd48ad878c9f2f5501896a1a3a608e785ec79dedf1dfad171a0ced0e0,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-48.99724603523421],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
26,48826,full_active,True,True,440,880,220,True,True,True,1.0,0.4629243112318998,0.4050031238654431,True,123.99999999999723,123.99999999999723,0,0,0,0,0,9.382161669812376,1.3820719590285826,0.2458814338757896,1.1234582920005778,belief_conditioned,47,8,,,44ae2b127550d3af7b78c7e90504bdc63d1a27af19f0a2b74743a18ba8bc2c0b,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.13315303463045],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
26,48826,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.8513242205460692,0.8103134643078652,True,123.99999999999723,123.99999999999723,0,0,0,0,0,10.578109648546114,1.8934161310387951,0.23208139623762117,1.044835166001576,belief_conditioned,47,8,,,44ae2b127550d3af7b78c7e90504bdc63d1a27af19f0a2b74743a18ba8bc2c0b,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.13315303463045],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
26,48826,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.6316406854230072,0.676522851898254,True,123.99999999999723,123.99999999999723,0,0,0,0,0,9.647657977331365,0.7432322602532229,0.25813593980015476,1.0200230420014123,belief_conditioned,47,1,,,44ae2b127550d3af7b78c7e90504bdc63d1a27af19f0a2b74743a18ba8bc2c0b,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.13315303463045],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
26,48826,random_feasible,True,True,440,880,220,False,False,False,0.0,1.2383306658276574,123.89075446021339,True,243.99999999999042,243.99999999999042,0,0,0,0,0,5.626003457254608,1.9617524685481187,0.9799744262726698,1.0730044590018224,uniform_random_feasible,107,0,1610641707221282829,5e18fec15b865694827e8097e6d3a3b5d2f1bab35d3aca18a440047c305c074e,44ae2b127550d3af7b78c7e90504bdc63d1a27af19f0a2b74743a18ba8bc2c0b,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-55.13315303463045],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
27,48827,full_active,True,True,440,880,220,True,True,True,1.0,0.8233261928393453,0.9797842591012252,True,93.99999999999893,93.99999999999893,0,0,0,0,0,19.49373043399849,1.8208959185808984,0.23877416445113744,1.015547917006188,belief_conditioned,32,8,,,5b4a0afa9ba8ac64107499eafd3646ec5af5296cf59c35c86ca5b38816e61985,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-45.19476092585392],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
27,48827,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.4214165557163766,0.3645927631725714,True,123.99999999999723,123.99999999999723,0,0,0,0,0,21.82189677594343,0.5403801968946024,0.24690601131366713,1.0141552499990212,belief_conditioned,47,8,,,5b4a0afa9ba8ac64107499eafd3646ec5af5296cf59c35c86ca5b38816e61985,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-45.19476092585392],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
27,48827,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.411023333382877,0.3468171439426502,True,123.99999999999723,123.99999999999723,0,0,0,0,0,21.979709844554762,0.547561094533123,0.24409155492252316,1.1386348749947501,belief_conditioned,47,1,,,5b4a0afa9ba8ac64107499eafd3646ec5af5296cf59c35c86ca5b38816e61985,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-45.19476092585392],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
27,48827,random_feasible,True,True,440,880,220,False,False,False,0.0,1.683935155716551,273.1798192544898,True,304.0000000000006,304.0000000000006,0,0,0,0,0,23.181774153471295,2.2877390387232825,1.188526297922159,0.9887859169975854,uniform_random_feasible,137,0,10326566455196593876,ed8b9c8f6d4377f047a8e144f9ba5ea2d671a6de0a8e8b7185ae3da8cb684a5b,5b4a0afa9ba8ac64107499eafd3646ec5af5296cf59c35c86ca5b38816e61985,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-45.19476092585392],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
28,48828,full_active,True,True,440,880,220,True,True,True,1.0,1.0151470168596848,1.0960644027830202,True,93.99999999999893,93.99999999999893,0,0,0,0,0,18.655132927624276,1.6238349107241719,0.30447477773858933,1.0045443330018315,belief_conditioned,32,8,,,3f93f317993fb8b7051d46bd405e0f9fc848eac44a9f1d9afdde97f4dd8d9cf2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-52.93074019099091],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
28,48828,no_pair_term,True,True,440,880,220,True,True,True,1.0,1.5695354825138905,1.9849063894449996,True,93.99999999999893,93.99999999999893,0,0,0,0,0,18.655132927624276,2.1822684240073493,0.3211292849226593,1.0010849999962375,belief_conditioned,32,8,,,3f93f317993fb8b7051d46bd405e0f9fc848eac44a9f1d9afdde97f4dd8d9cf2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-52.93074019099091],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
28,48828,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,1.070563862617858,1.1501678672060172,True,93.99999999999893,93.99999999999893,0,0,0,0,0,18.655132927624276,1.6135545191034453,0.2836370952821436,0.9720470419997582,belief_conditioned,32,1,,,3f93f317993fb8b7051d46bd405e0f9fc848eac44a9f1d9afdde97f4dd8d9cf2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-52.93074019099091],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
28,48828,random_feasible,True,True,440,880,220,True,False,False,0.04,0.3514679670612686,6.543654414679586,True,183.99999999999383,183.99999999999383,0,0,0,0,0,19.350671826567286,2.6151357322737376,0.7796488726767355,0.9223238750128075,uniform_random_feasible,77,0,16312946726517724908,ecef066fc1be710a7366637f217f61585bfad3d35d4d2e5cc2c525aa83c1cd42,3f93f317993fb8b7051d46bd405e0f9fc848eac44a9f1d9afdde97f4dd8d9cf2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-52.93074019099091],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
29,48829,full_active,True,True,440,880,220,True,True,True,1.0,1.2501055424514917,1.2761038335931782,True,93.99999999999893,93.99999999999893,0,0,0,0,0,5.434263860381276,1.3602300985601032,0.18342562518123562,0.9591729160019895,belief_conditioned,32,8,,,7a816cbff91bf47155dddef0fc92a29b4e0b75cb6265968e9e3ac5298814a28a,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.2106962106523],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
29,48829,no_pair_term,True,True,440,880,220,True,True,True,1.0,1.2347766365546526,1.25911742184026,True,93.99999999999893,93.99999999999893,0,0,0,0,0,5.434263860381276,1.4113972466876712,0.18001438305181824,0.9756528750003781,belief_conditioned,32,8,,,7a816cbff91bf47155dddef0fc92a29b4e0b75cb6265968e9e3ac5298814a28a,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.2106962106523],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
29,48829,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,1.436030346893851,1.4663884522899975,True,93.99999999999893,93.99999999999893,0,0,0,0,0,5.434263860381276,1.5273289662631937,0.18609317610104184,0.8942067500029225,belief_conditioned,32,1,,,7a816cbff91bf47155dddef0fc92a29b4e0b75cb6265968e9e3ac5298814a28a,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.2106962106523],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
29,48829,random_feasible,True,True,440,880,220,True,True,True,1.0,0.7010833242011539,0.6890568411215958,True,183.99999999999383,183.99999999999383,0,0,0,0,0,8.669347392377311,1.6165958935905869,0.7672890206763285,0.8922202090034261,uniform_random_feasible,77,0,7638035123403112164,4f577646a864cbe86987b0b6e6f50a8576ea30c77566b5f52512a268cf5badda,7a816cbff91bf47155dddef0fc92a29b4e0b75cb6265968e9e3ac5298814a28a,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.2106962106523],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
30,48830,full_active,True,True,440,880,220,True,True,True,1.0,0.6752634207323756,0.7466348901287612,True,123.99999999999723,123.99999999999723,0,0,0,0,0,15.917079164518595,1.3561501219978218,0.21627920467791265,0.9049537079990841,belief_conditioned,47,8,,,412a07981d1fd2cd762f64f0ec10be318522e0cf72db9a7a3bd72dfe7e8c64d2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.2146006768947],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
30,48830,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.6660735542909808,0.7361241725466765,True,123.99999999999723,123.99999999999723,0,0,0,0,0,15.917079164518595,1.4416958690479453,0.21209813232940636,0.9088594159984495,belief_conditioned,47,8,,,412a07981d1fd2cd762f64f0ec10be318522e0cf72db9a7a3bd72dfe7e8c64d2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.2146006768947],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
30,48830,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,0.7001726767746541,0.7718751604125138,True,123.99999999999723,123.99999999999723,0,0,0,0,0,15.917079164518595,1.381083528688466,0.21900051615306002,0.9439159579924308,belief_conditioned,47,1,,,412a07981d1fd2cd762f64f0ec10be318522e0cf72db9a7a3bd72dfe7e8c64d2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.2146006768947],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
30,48830,random_feasible,True,True,440,880,220,False,False,False,0.0,0.9585076258589564,527.0818374009062,True,364.00000000001427,364.00000000001427,0,0,0,0,0,8.478101660615815,1.2652077772070547,1.501410398489434,0.8980837080016499,uniform_random_feasible,167,0,8315074545311135438,1aa4065b09441cff80aa1886e5bb1d471ebbca44508ab0cd42ac3118954aa70d,412a07981d1fd2cd762f64f0ec10be318522e0cf72db9a7a3bd72dfe7e8c64d2,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-54.2146006768947],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
31,48831,full_active,True,True,440,880,220,True,True,True,1.0,0.7157109654125154,0.6683145091394005,True,66.00000000000053,66.00000000000053,0,0,0,0,0,4.4052995348876705,1.6825953019121183,0.23884203747837604,0.9368015839863801,belief_conditioned,18,8,,,90953d9cbab6d27a212ac7c0b253597dff19ebe0f6523a858ce8ebae882142a5,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.27588081659914],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
31,48831,no_pair_term,True,True,440,880,220,True,True,True,1.0,1.0203798742210632,0.9748382282487124,True,64.00000000000064,64.00000000000064,0,0,0,0,0,4.4052995348876705,1.441279141198305,0.2136168328107678,0.9083664579957258,belief_conditioned,17,8,,,90953d9cbab6d27a212ac7c0b253597dff19ebe0f6523a858ce8ebae882142a5,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.27588081659914],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
31,48831,best_hypothesis_only,True,True,440,880,220,True,True,True,1.0,1.0203798742210632,0.9748382282487124,True,64.00000000000064,64.00000000000064,0,0,0,0,0,4.4052995348876705,1.441279141198305,0.2136168328107678,0.8746330839931034,belief_conditioned,17,1,,,90953d9cbab6d27a212ac7c0b253597dff19ebe0f6523a858ce8ebae882142a5,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.27588081659914],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
31,48831,random_feasible,True,True,440,880,220,True,False,False,0.16,0.12135607535940963,3.1604653180237694,True,243.99999999999042,243.99999999999042,0,0,0,0,0,2.9206481485632283,0.6983385158635964,1.078709988853341,0.9298399580002297,uniform_random_feasible,107,0,8401027435652007878,1ec3a845c2ee79b105b2dfe87df8d5d46471ad8c96003e9086aad899d8da1123,90953d9cbab6d27a212ac7c0b253597dff19ebe0f6523a858ce8ebae882142a5,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-56.27588081659914],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
32,48832,full_active,True,True,440,880,220,True,True,True,1.0,0.5064440974996242,0.6588685424475819,True,64.00000000000064,64.00000000000064,0,0,0,0,0,1.8346845965613703,1.103056735432794,0.19622596963826142,0.9414693750004517,belief_conditioned,17,7,,,5603af10f46f6153c88bf71d2b3e4c009b06239776f64da6c0be14d26b53cd84,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-51.60601225185473],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
32,48832,no_pair_term,True,True,440,880,220,True,True,True,1.0,0.47911582743868414,0.6161668429037976,True,64.00000000000064,64.00000000000064,0,0,0,0,0,1.8346845965613703,0.9489102211666322,0.22062786914560287,0.8802112500125077,belief_conditioned,17,7,,,5603af10f46f6153c88bf71d2b3e4c009b06239776f64da6c0be14d26b53cd84,"{""measurement_index"":440,""substep_index"":4400}","{""center_m"":[0.0,0.0,-51.60601225185473],""radius_max_m"":350.0,""radius_min_m"":120.0,""source"":""shared_reset_time_leader_centroid_and_frozen_mission_radii""}"
