source_campaign,method_id,method_label,episode_index,episode_seed,checkpoint_s,endpoint_position_error_m,initial_position_error_m,success_le_7m,success_lt_7m,nominal_radius95_m,nominal_radius95_covers,residual_rmse_mps,reported_runtime_s,reported_runtime_definition,checkpoint_update_runtime_s,online_inputs_sha256,truth_labels_sha256,unscored_sha256,contract_sha256,source_result_sha256
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",0,45000,30,194.13757005862226,,false,false,219.30421780667317,true,,,not recorded for historical trace,,2fde0c26c5773c54522f28e08361afefe301d5f5406fa8c01620f7310632bd44,f1ed7f0f116b32c3581ad4a1b63f64d973b851de56ef971ca18bec43de266d7d,50d41cac1ba97d400aa79d3cf22af5a2fbad0aa7726d969f1b1cdf18c005690d,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,4a330fcefbaf467fd42b05cfb950213d985ba31a6b91221687704551b9aabe7a
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",1,45001,30,2.4464423734964917,,true,true,13.50582966415436,true,,,not recorded for historical trace,,33180eca85bd463a408dccab80118256a332be77d47dd7bba8c751feaeb7e2b3,f17f85a9085938dfdf06e79f8bf95ac3fa8622574aebd850318df1d18e3d485a,6bd02516702247bc5d9f56b0d5ccfce984161304ac9af8983bd50f9719f6701d,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,87dbc6ffd0e6fa9c351f9d851a340d36e1aea30c73d0ebba943154f2eca8b1a0
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",2,45002,30,19.77862724060656,,false,false,14.935373403296023,false,,,not recorded for historical trace,,bb0d3488fc134fb1d9a993a459ef345cc1f1515459884a51cfc67b41b8366c60,5ea7c0f22fde89dcfc327b6f960e2ab5d9e2c3cfb4c43b1bf1ea4e85345d4dc1,8ff76c79ad74d99fb695e8b3b6753bbbdd2eede92036fff88e0e1dd5476eaf09,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,371358085485e317f7a433bb4c50ee7837efe9d4cf50a02527a77a9a092f01ac
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",3,45003,30,9.800998153447175,,false,false,41.658007113379576,true,,,not recorded for historical trace,,6fb4354ebd3ee71b742634b9d0cee67ec2e6062f190f5a41aeb760f785a25f47,f5e7312102d8adc96d0b695b46c8cee9d9ad9fe1384e4ddfcbb251bebf4dd09d,e31533fb73913a4a3f3d73922eabcf4f10c39015cbcead48d7542ff1926357b9,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,0efc67ef8341e1e94340f9ddbfa76a3fcb0c371da4c842fe6f5cf9b6c082af15
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",4,45004,30,12.165136261514732,,false,false,18.692453928853137,true,,,not recorded for historical trace,,d52ddab8d3dd1ec03a753b400379f76124226a24de06da46dd8f597872ff772e,b94503f0e838187ffa0271d65d47149e8feae246865d938645886cafaefb3117,8139322eebcc6a3ab1353aed56c995c4e9c765d81f394d88fc68b507604ac8ea,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,2c6e941bcc025a6964ec52444a0564c4cc61f432df07b50081cd314926651272
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",5,45005,30,471.5963223952843,,false,false,7.041198062963952,false,,,not recorded for historical trace,,a2f8e0034fb0f71be697c6bb290aa8a3a13aac4ccfd527f0c4fb796b0980dc30,e37061dd039fc5cf59cc489df6db06303681005c5d5d5c386f5579acdd3cbba4,580695db528485709eb0df31f792c38ec781af29ff671128e33494bef14cd611,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,da3e2dcf53402631980be2f07ba5425b5d6f64688d09ba6f3d927802cbc1381b
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",6,45006,30,95.89330150667479,,false,false,46.6040284815049,false,,,not recorded for historical trace,,02cfe6435697c726b88f56ec6c63c98e2b13647f21e8978fbfc4aef3732d9c7d,5a56741492c322a5ed1dbf63684c0d6a5dbfa2f25b1bf17a704c5327ebb7ff14,23ead557179a8169dbc219f3753cbe96be01bc6ffdb3e39699d126d258652d02,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,7d5109fd3fe38113dd7204b27a2e1f12c6f9a17e5da509769e881df375dbac87
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",7,45007,30,3.7125849528687103,,true,true,14.013841923457363,true,,,not recorded for historical trace,,80c403ac929d42eaa1a467e7d88acf876fdb1e1e6d08f7a83a5631387a692265,21af70f2820932be0ba9def6ae6c1af0117d8ec44a66bd22d2db3a6517e40712,ccdf007b95fd20154e11b2dfde2761f19298b0e166d1e7a257bdd15def456de7,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,2762eb6bec84fbfe68748423cac9f53de748df0a1361725f0d4c1c4a0539252b
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",8,45008,30,22.098116708881573,,false,false,33.290769905613814,true,,,not recorded for historical trace,,4a37a30f92690d9ea8fb8b1f926f6c0a1e29d9c360c729b13b189be6481a5794,72fc52bd8e48638cbdaba4d51e8356c60d8e0f48a6ee55de59c202dcd7061062,12c66e8b854f179a2ba1aeb1abd6e2631008f6bf2752adcbedeeeb49ebef892c,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,94864c184ce05eae4fc4ff341248e9c3a8f863a3717e842c126fad5b1f47c83d
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",9,45009,30,23.384097219697605,,false,false,166.35196582285477,true,,,not recorded for historical trace,,6475df596e021818c9006c7888f065113fd550baa0bd3960ad267661aa7a51ee,2a613ed87c27172dbd6c1d4993bf3b89baa273f4e8369496f597db634211117d,e41a69496a1d98e94d46a062a5b9eafd2dd5a12dc523a475415d57add9151127,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,7fc6f73ddf53db17281ed21373c7ca27bbd9f89a331bd9279e512aaeb97a0a65
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",10,45010,30,72.68299363268139,,false,false,14.353648603303988,false,,,not recorded for historical trace,,f15f37471c0d3313562db693710452c84a93dc555fd53f53fbce6d7dad817af1,e4dcc4451b451049c1bbaf7f5521e36870e33807d47a5a46fd470723169fa12b,41db3f83ff1a8f1815b4e127673d88f4bf38a69fb7b106d531b8685aba5ae36a,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,83bfe59739fffc7737aaab849ae86f954decbf36a4a39c158e1d492bd7885508
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",11,45011,30,11.238763762972203,,false,false,12.582472072084396,true,,,not recorded for historical trace,,4c396fae8cf50c0b3e92f90fb55cf3c2d9f2ebcb522bd6e354d3fc78728dfe0c,bc20208435f75628872fd9da0e12f549ba97e61ade9ba332f74fafebeb696081,6cd67470e81a5d3eb5aca5d5ee037e99ff5f0d5c097ff58dd5addf13336471bb,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,725cecd90fd3629760df9f616eafae86902085adff2b8f7e81092ef9b88979a7
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",12,45012,30,35.23313048934134,,false,false,148.66027562902383,true,,,not recorded for historical trace,,ccd19cfb2995bf4d6045eb8465085ae99144ede08e8a5fa2ab561871fa8b898a,89b452c67e3c23da58637490580e61d32e452e0164eebba8291d476b4e6880a8,60a0aa3c4dbb22e06223dcd0faf3d4042e108363912269f5015c43aae1f6d8f5,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,cf8d1f3b5245087dc902d031ccc4e9e0599cf140021961ecbc8b55170ad5301a
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",13,45013,30,234.89526096122037,,false,false,1466.1883016957272,true,,,not recorded for historical trace,,513b59414d86e8b870d3246db078c69c14f21f2a6dee5e22c22e387f59d8144b,8fe66456c9afc291b634125b25938d3603d14e458d039111dd75dafeb3d00676,6c7c2b2b5332b2d69bf6feccc3b307b86e4445c2586184ccfb9f281419cf1f63,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,4a5d4baaa7162762f725f92865109e32c677d07093a5db1a6142b47ce20ed804
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",14,45014,30,349.7455146969771,,false,false,37.03336595910847,false,,,not recorded for historical trace,,1c24b369d5619a8af7565afbf4263cb118eec3a0f23a9d7bcdb5ac0377c5d0b7,5ed591af66fe72293b4c59b677546f01126c60f5db853a926f3ca1130e694e3f,b9a2f3c93f0dfab826ac7fa5faf9f4f9fb14f933b62817b4cd74a3c6ac3c31bb,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,e60b4b3fbdf7d5b185bd6044ce97312a4f3b1afacf2eec50844e512737056ad5
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",15,45015,30,3.705813184420456,,true,true,134.06772870914097,true,,,not recorded for historical trace,,1c580c87eed8b328cb97d3106838c9f7a0358d2627944b5b950a5740590407d6,99510992f05c72098109c88e04cad8b09f9b1cb87ee0c252d3d0cd3b46d36fc2,e3f9a4c4281161eef38a5afb621589ae2d2fcd4c51503d61891b4e802ee5b598,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,9bc0398b1c3413b012030a9652e695fcb9cf72db00303edb8b77df4943d143ea
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",16,45016,30,5.025844890471546,,true,true,14.515703073051315,true,,,not recorded for historical trace,,305a8597850169cc2b2dba0b035e1fd1b0eaffecb15b49840ec6116c159fd55d,5f0418339156849a523af347198da1c785ec89994501f528bbd5b8f3716139c3,eb70720ca19eaf35855c5f7486381de1d1451f4c82f5102251f728eb9e64a8e3,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,05b59a7c4ab91dd17da7c3d982bd1ec6999af96de1110017c052af88a96d89d9
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",17,45017,30,49.12117471776441,,false,false,15.642238019632254,false,,,not recorded for historical trace,,9f8a107ef2a2e5539d49cd718aebe781b8bbdd590ac2c0b3e48eb050264a3b70,1a6bf9fbad7cfe488b0b22c04ad7a97435f28a970a3149b4ecc14e749a522807,7229987511d41e36d9602448a287b9ebfce6bb643b82bffb2c82b4c9805f07be,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,329d6e3af6bd0e82da9e1aad58072a3183e4e1c084b3b899e02534395049d892
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",18,45018,30,33.562763215947356,,false,false,31.127474278697566,false,,,not recorded for historical trace,,277f35ef1b46ef200a37ad0667ecf945b9b2702b143f6a6a4bffedd1bba41f63,878d16581ba8205bc8b76f8225a8fe0739f1b87fb499a65afbfe910f87b140c0,4e19fe1f8cd210a557741d515bd15ed1f48cf18953584c381bc320c882480797,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,f67b608e151f90ad7e8b0f95c67474e5309dc1be54aaf55f2dea80988c1623f0
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",19,45019,30,27.14653243990515,,false,false,15.295992508506286,false,,,not recorded for historical trace,,b3b5e3683cb8ce9a3ca895fccea2c071730135b26db90b27750b6d8fe8f0a633,3443bbe9ec0463545497abcd3688ebf5441377ac56c029b884cd44819742904b,e9d2bf521552194d48c890ada2e58cb5d5e3f7587a39a4a5a6f8bbb8fb960c47,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,9accaa8947f0d629715374abd5dad820407442a31bb37cb687c999868f6a7328
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",20,45020,30,13.723173746603235,,false,false,24.69250427650921,true,,,not recorded for historical trace,,eecf700413b0c18b42180b30babc020c171c3880b5732432458837d92c4addee,f0d3b69047d5c968d70214fc4540e24392c6b1eacd494512c55e5d8dc9c2b555,33e44d58813dd166c53b49d32830d557b8e322d41c484002984bceb87f7e7ed6,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,5f76b871cfc28c68d71f18bba9c9105283e15a1a9e57441da72df257d7ad9161
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",21,45021,30,3.6343456498065696,,true,true,18.17127271664947,true,,,not recorded for historical trace,,a9be35a48fcb5ac10ed1aec271fcf6a08665739986123e1545e47642e08146c5,027db3f2590fb69814fb85413f54d751a43398225490937a54f51ce1d718dba7,6e9563cae3e649451176454c1767894886b267766e00509ebdbba9ba1d2a22ea,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,bdfaabb37db26520996824ddff104c49132fb5875fadbd5bb44b18c6698613da
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",22,45022,30,12.620508048968723,,false,false,17.93801067987539,true,,,not recorded for historical trace,,c367e5879fb9bc64a46683be8a0f61300da54b67df36b40177e6a6eb7f08fd94,bc0154472824e747e4e225696964efc62ea03a5e1629d7b24887f4bc4c77c499,b7f9fe2601abdee640f2a5e183931436f001dd6f48fce8c6592f1f33ef5e1a6c,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,18eff76ef26fdbdb808f26ec140763785ccec9c3fff1889505ffd0b0498a83b8
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",23,45023,30,52.00927533665026,,false,false,12.286942207302957,false,,,not recorded for historical trace,,4cfd091ad88df56650fb435c179781040e1b1f560bbea63b78a31d662f760627,0b2d14765fb360db5a47febb5f76c562fe4d0f97953afb586c33741dc30cf999,89fe7517ceaf064bd843f2ccbd543ccc721ee52151fd82b4b036aeb99410a64b,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,ce0d311840cd5da3086dce8c0e50182e61888cdd936a016112c8db8e955d14cd
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",24,45024,30,39.5516241811999,,false,false,22.394419721922027,false,,,not recorded for historical trace,,9b0d6509d20295b47c13980afd3b0c085c1e10f4591be06259ae76630d9d33b0,6fdb2aaa1c1865665547283e4966a2519df622473435803f62d23c70889ffd6e,89487d3c64e1a104aff84edce1a36f89bde40519a0cca9eda48fece6f49215f0,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,e36e528c4eab8971fbdfe73341002529bd9af6da1faad91dfa616ee1ade06217
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",25,45025,30,49.72148968686989,,false,false,46.43717859997575,false,,,not recorded for historical trace,,5cff6d81a6cadf9b17a68a6f4175a18f171137193d432f2cf0590d88629c7635,1386f9965ee9346f8ccc069024dad5ff9dab86b924c1fad39be700c24950d65c,4e9dbd3164baedd12f1421e3db6626cd11cd60e3e65627817617b707aa4a0032,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,1ea248d5bb62aaf7d8c0fcb118f694ede7014d28a0febe325a54a5993cbc6f5f
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",26,45026,30,28.162468522802744,,false,false,24.761197005982215,false,,,not recorded for historical trace,,f93f0008d7800ac81bbfe40aefa41f970ddfd6e894a0288574a86065cc23b242,aaf1c14a0f6b29bec88aa635374a31749fc7025ff24dfa74753f03533878c02d,60de5cab468cd90d9f6156d603172a197927a0897f38e6a0ccb51ca953087d5f,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,cc908d482fb0113424ecbe44c3f5208c013498181b043b3ec7ea5d2e0b39e48e
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",27,45027,30,6.959463181307914,,true,true,11.28800745115789,true,,,not recorded for historical trace,,a51ec01ada95af5a1fa40d27328b31a57522d36c443c15ac2dd484b4bbe5d8e4,cc90d03e18988d0ca15c2fcef560f2fc003b832510c7b78435f7bb18354a4884,53f7f248e1b5dce8532cccd711f4c8239914b9c4da6f376681252269fa6e1884,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,c0bd9de5e3020c28b3001e41337525b3551f38b1d4fe4bcd275bd73240bf1580
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",28,45028,30,33.24017989071579,,false,false,16.82817204967454,false,,,not recorded for historical trace,,f7a1ca04809de4af202035e9b728a0639eb7938c887d2ef9575c4b40e2280d58,921b16ac9ee1a54dedab6f08e4ffae8b2a5db26a79e1620d93488dc0010e082f,ae6f94aaafdd8e8d6bcb392a0b4e5d52b733e2c89be7bc80a09b28d657ca2534,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,626fc63ef7d46a2a6e46df1e610ee505087fc861ef875ae2eec8016b142d9a9b
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",29,45029,30,15.659619549381913,,false,false,12.290345534102217,false,,,not recorded for historical trace,,c47290e0f79d78cfb445263bfdc0d90ff50c1258909b5e829269b9740177ccaf,3f87590b71d3502027d7a8d749ea095488195e1cb65bb864c9947227b6b8f605,5bfa104467f7e508671687c299d322af342792767ae5c4742f7baf1a7d2effc7,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,b6b1809efe40e6fca725d5677f6c6e73f499642eddaf1fd22627643c412cd8b6
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",30,45030,30,23.846759010938804,,false,false,17.568100850269786,false,,,not recorded for historical trace,,6559c03bb291a0dba0b6e5a537fddedc4475d4f4c2096676b793b7c19b1168e9,3ecd863ced4711fb05729875fa189ad0f5ba958216f5d01baf3f4b19fcf71aea,6781a80b7c5425c0b523f6604626e342d460d9bcca362d36c9afa9be84b22b47,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,005c76d9fa512444a1022403d21914e23277dc98168b6c625a7d4c5ab6ffd581
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",31,45031,30,25.592637609094,,false,false,42.49467725184094,true,,,not recorded for historical trace,,f650e03acc2c2955a1d5b5b6a77c26713e3d190c08001b5293e7fa3fe7604362,888a6da2feb665a9b57c0a35623b9d127f9715bb467821c0289b0f2ce071e48e,a6b347a4d3ca9a82a9b2054825580076b0e3a2d449291c670f7847b702e1c286,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,99f175fe878ca053d56099e6000685048235430e3eac8791105baeb8f0dcb4c9
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",32,45032,30,91.3009419270601,,false,false,20.83244444312498,false,,,not recorded for historical trace,,1ac60474853c892036fc1a0fb520ee8e75a01dbe38c3530524301df2f47962c9,33fcaf2bf0ebc79eaf28911643491c98be78019bad1bf121cd59ea07612a699d,f4bda4e8b4be67b0ca855e43e6bf73d1ec915b7aeebc3898cdd70cdd17b7ff26,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,0e6fd7f606e7e0858fb720259b1949a184cff63d029934fed127d65e403f957f
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",33,45033,30,23.220138778277143,,false,false,12.885407278828357,false,,,not recorded for historical trace,,d74c0569a070b95ef21fd885b5a03f7eaf6cdf1abae093409e622dc190f913ee,9bf1f36498d9b0abd1ea20c0311eee63db44e5e30cc7780f353fdcdac2f2ed21,d187f052512f30ec6c5a4c9c7e533578504dd05f0d5ebf3e567862714415661a,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,dc96ec882330e51031720a8bfaa26c3c64679586c28623478f5305063d792598
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",34,45034,30,10.328654318478112,,false,false,154.10022601469564,true,,,not recorded for historical trace,,eb9732b9c03d51044a8099d373fc0825cdf38010ce336dd896269129110b13a1,793a26789b2654ab62aa93aa1085a3301c2aec2ee436672b1696c169b39bed1e,8b3ab38c39536576e59a6e2e2c8824a71bd67c4913faf8d951339517e13e2168,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,e4ecf89b941bfcf99f69d7da21bddbe08c30a7dd93c84a0faeb6119caf8574fa
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",35,45035,30,25.53747111506628,,false,false,20.515190514170538,false,,,not recorded for historical trace,,e443a04463c4e34f6c125549295cb171b19263580e90af07ac55f284e71b0ef1,bb4c804738a4f73ae577a16fac3679004d35fe41fd2e904a0d3ad09bdb62aa5f,384597582e1ce761859766ecdd29c7e898f60aa641111e355cb7ecbdb40572ea,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,f5148a913537cd13aed319991e50911306a1fc1c1a4776788ea8b5410460a0fc
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",36,45036,30,56.76965568625526,,false,false,17.73958217389293,false,,,not recorded for historical trace,,c80d1ec81ee3c904e87790262b5343f2a7f024e0eb449653900ef03fa95034f9,817436904dbdc9129b9a382c59759c36c4876bac5a3b015064dab48e2dffa851,34e392f8b138c48a55bd04af16f0b53a22eb572b78c86c82478bde66894139f1,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,6bd065117878f7f4259981be72d30eedb16d42ce796eaae0ce3547b4ace16ec7
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",37,45037,30,9.858056897913164,,false,false,17.48759706909601,true,,,not recorded for historical trace,,6e39dd85ab731c59df545266d78423462a1150a89594b833e1174e37709e356a,515597162614d1d1805f16ee048e701b1bf1ce57218e766b7a078ff115e06790,d984602ae0a8e48b433a20777cd2ba389066fbcf878c6fe0383e800956af7e52,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,aa60e6089a94eb7d6c9aa3275bea0e5ea66cca22468a4b0e261ccd6f30532b2a
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",38,45038,30,9.031505197187615,,false,false,13.99986480540353,true,,,not recorded for historical trace,,37d24dac3a22f30db923ed0284ccbbee995ff274be85b4e262ac0ff2b1f3a417,c4e57deae0c34d15658d83ea81c2715b6728f1895cfeb550af3260d872c7a438,fe50f6ff07fabe24c60e934a5a737e9d861c51cdce35ed3196a44ccaab61d6b5,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,2798659e244e24221ab267ec4b67b9d45eed5209c9dff012b0d985edaacb3cf2
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",39,45039,30,14.118678391100206,,false,false,15.930258715453247,true,,,not recorded for historical trace,,45baf8d427e95dbfe0d7faf5bce94606fbd7f442b4aadc78276e6b789aa73560,580d4091ab598e70c9212b9530164d932b160cd8a27910d3e2c26e9eafb408d8,294cfb1139f0145e6a412492fc2cdf1d7cdf4e3bbc4ac06143cfde6c2e242543,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,0e33fe9d7951bc2db12801edb4754e3ca69411759846a6f116faea17105b1ef1
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",40,45040,30,16.528375416385426,,false,false,16.593352677316872,true,,,not recorded for historical trace,,84fa04b06662c6efc00693299a92250da97bbe0d0896a073449122800958a8c3,e3a734cf36f3935740b138f4d4a140a713907584c735de0bdf9e5c9cd63c59a1,137b1e12dc3a4586ac0b50a4887fa0f159baea402af4547afdf74335cf116875,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,a294a3f2eb651f34c3a2114a7810745678e387da6a31554be9c8e8773a9b49da
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",41,45041,30,10.808961567683339,,false,false,19.19350142027025,true,,,not recorded for historical trace,,827853106bda4b9cfad748d92dc3d7f9dfc0b9b8c57f822741eaee9e62831d36,29ee8878bd948224a2eca294b27f326c3c598b449da624bc16967694e299352b,7146f256301cc5d372f22eae7c8cfb7a874e4d2c42c1a759b2554f88ec90d9a2,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,8d229410140da299a6c9933ba8fbe6f869946631d903bd7bf16fdd85638443d1
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",42,45042,30,48.43086338340421,,false,false,13.35258881740799,false,,,not recorded for historical trace,,de5b7f2d7fdf4ca2891adec5e19f47805d43c411aa0fabe729a42902a7a4f394,019bd73fcea22a74d91afcd153cb89ac9398ec0b927ed596e2fa4b3abdd61e06,3f1ebd939c8f41b6d871a26f3e49b7393132d26bd6657d92ed6c947cacae4119,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,d361e5c32d724610187d405c439b0c4d03e325f0d36c27a1d2528ffc1146a184
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",43,45043,30,363.4380006685893,,false,false,28.783395094261138,false,,,not recorded for historical trace,,1f48898513b77b7b0a065e43a361327eef8032c53a6e68cd6d696f3fd180ad70,7075a9201ff2dd7ca5782324b9b6724d2727eb79a01086dea5ac0de72b173991,ec56da44db4133a3225df8a60da00aa82f560af73bad9e973ab5ce2e7b16d21a,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,9e21fc9d540232554207b392c6f8dd18a0d14f50d8f871e460b60f7ad23ddc87
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",44,45044,30,8.596436521207869,,false,false,156.66766215177253,true,,,not recorded for historical trace,,ec1caa25e362e01f3970fe7ff82041a2aed135aba19fac25859dcf4bed31e6a3,1dd694c9721200ca607fcad90fd7e288409ebd92e7ba02d3eb1a57e84e085fef,59660b60e345b00fa0af02e48bdb1dc66ef1cfba3c43fbde9f2bac63ca89aabd,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,a447a51de21eaec0e1182dafa26bb20e2356020f13cbdea8a5465c6214284d0c
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",45,45045,30,457.8723177686673,,false,false,394.4522519802526,false,,,not recorded for historical trace,,9660f2aefb2c0be1c03fc511e8ae6a2d37342dc56cdcb5d74bb3f999ffdd47e7,04c75081bdcd68751ae43312fab296a72f0f853adf141dc60bc3397ffa4e45ec,9a54166df60dac9e093dc4ae2777c6d26feeb51e89ce9481472fe73e9dc8b61b,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,61cdfaa13c09ffc536623fe7228409bdb106180862a2fcd6cbad16505ab60008
experiments_v27_publication_baselines_dev100,legacy_pf,"Original particle filter, 1024",46,45046,30,93.39608611379795,,false,false,22.838240359206008,false,,,not recorded for historical trace,,e6100fc49cbe26194524b3b0ea2e12b58bcfeb83bd560885871edc5112ac64ec,0c009584fa21c208a047ac74dfa7e6070280cd89ce6ad5fc5b3536ce5d7666b1,e1c58845ce9c62de2661f2e493dc700cfeeb4c18249d2b369896acd0e76a7e6f,06a4b969dd591004a91d81b5bab3e8b49a282283a3912ff10bad7998f63784cd,aa041cb01e5eac08bedded14d08bba4ab64f5dfa2969ebbf204fc18e86903967
