episode_index,episode_seed,source_name,policy_name,arm,source_mask_l1,source_mask_l2,active_source_count,measurement_row_count,active_scalar_measurement_count,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,checkpoint_60s_localization_error_m,checkpoint_60s_localization_below_7m,checkpoint_60s_phase_track,checkpoint_60s_gate_locked_after_update,ever_locked,first_track_action_time_s,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,audit_release_violation_count,false_confidence_action_count,maximum_localization_error_m,maximum_track_localization_error_m,mean_squared_action,maximum_combined_decision_runtime_s,planner_decision_count,noise_tape_sha256,masked_history_sha256
19,48619,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,2.5765658104203837,432.6002416157601,28.052337459674984,False,False,False,False,,0,0,0,0,0,76.46507087347733,,0.28331624873953143,0.31396149995271116,0,e1d3dc19bebf10cbbd1ffcb078b9c55e2add6268237540e7c30d16b7ee323c42,1e7627098f5c85ec59bc6ed5e715bff15af5db7b5db2c1a23a0c661a81f897f6
19,48619,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,False,False,False,0.0,0.5800849418962402,44.727315219508924,9.009183931577628,False,False,False,True,243.99999999999042,0,0,0,0,0,76.46507087347733,0.600278859144015,0.5063440653335961,0.584943333058618,107,e1d3dc19bebf10cbbd1ffcb078b9c55e2add6268237540e7c30d16b7ee323c42,c864105dc557034c8ebddc67602ed8d8757547cb20687e401bb162f743e56856
19,48619,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,False,False,False,0.0,0.8047361884439284,305.4380367365297,6.388630229820296,True,False,False,True,364.00000000001427,0,0,0,0,0,11.557336123684543,2.988847810833461,0.27667971473489816,0.5614855419844389,0,e1d3dc19bebf10cbbd1ffcb078b9c55e2add6268237540e7c30d16b7ee323c42,9f3ee5cf21ce3b723217faca8af0427d5b266b398383ee187777348c329b0cc6
19,48619,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.640684329592559,0.6230274591650962,2.5527801057653923,True,False,False,True,123.99999999999723,0,0,0,0,0,7.125284725206869,0.7040553359983632,0.2576451129427919,0.828794291941449,47,e1d3dc19bebf10cbbd1ffcb078b9c55e2add6268237540e7c30d16b7ee323c42,6345f84344aa4cfeaed1374c1d8ca6aa490682848ef2944e643a3e98cf5ae632
20,48620,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,14.130402217253204,250.60990321065108,79.54127298604735,False,False,False,False,,0,0,0,0,0,102.38626273836097,,0.16019704038105792,0.4694914589636028,0,51e312b92ade6d362522a59339cc952596b14f0cee3ae4d2d8085b700a51d0e0,a57ce66aa148987739d0659e16d38d134eb3023c9025c361c4d33c6851872158
20,48620,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,2.822042813594689,2.6911839470785774,2.898972478767593,True,False,False,True,93.99999999999893,0,0,0,0,0,102.26044963253287,2.8572131644115593,0.226833284270668,0.4029017500579357,32,51e312b92ade6d362522a59339cc952596b14f0cee3ae4d2d8085b700a51d0e0,e9d41347eed668949cfc8fe827868bfddc80d5047383c866786cb686082b8f46
20,48620,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,17.70516356591253,250.60990321065108,21.59179501533425,False,False,False,False,,0,0,0,0,0,108.64754540163395,,0.16019704038105792,0.3677218749653548,0,51e312b92ade6d362522a59339cc952596b14f0cee3ae4d2d8085b700a51d0e0,9c6fe21869908420d81f623562851a9b185ec1cba074de8a895b5036f5682155
20,48620,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,0.6301969462638373,0.5941768552091589,1.678671383435833,True,False,False,True,101.99999999999848,0,0,0,0,0,108.28574637553321,0.9893526538757633,0.2610424179348723,0.39573325007222593,36,51e312b92ade6d362522a59339cc952596b14f0cee3ae4d2d8085b700a51d0e0,f7d31cb409e4df4c88bb5b352848c18cbaa2ec7d9254273d9b1202a393a5f672
20,48620,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,False,False,False,0.0,5.372760310628538,250.60990321065108,34.983709086611775,False,False,False,False,,0,0,0,0,0,36.02525312049168,,0.16019704038105792,0.5778406669851393,0,51e312b92ade6d362522a59339cc952596b14f0cee3ae4d2d8085b700a51d0e0,11a65ae4054ed38bb727e794fefdb45c91a2dc9214ab4a9235570ad0e4a2888d
20,48620,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,1.920790735426293,1.8254326193380506,2.246217746857317,True,False,False,True,93.99999999999893,0,0,0,0,0,28.84621655597193,2.249570893008398,0.2549651134040171,0.5541068749735132,32,51e312b92ade6d362522a59339cc952596b14f0cee3ae4d2d8085b700a51d0e0,b7be63e816cadb45787bfb6e4297ef5a85cc81537ced8184467cdd0e89ecb9d4
21,48621,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,True,True,True,0.96,0.3745888464496646,0.4049632899116433,1.5134858571777807,True,False,False,True,243.99999999999042,0,0,0,0,0,11.129547091678623,1.1461359188098899,0.23666010340074892,0.31306679197587073,0,5f391f581af312e9c024a97a172a4d9bfb5306de770547317eb77977a463baae,ad0d3267a0c5238e5493d6edf06a5e3459f21808ad51898dd0440c5240d022fd
21,48621,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,0.9781275363900085,1.0228032672775338,2.0184336778758203,True,False,False,True,123.99999999999723,0,0,0,0,0,13.782516259242398,1.0479357718756288,0.32960019886795794,0.3143465000903234,47,5f391f581af312e9c024a97a172a4d9bfb5306de770547317eb77977a463baae,b34dce2049ce527d2b16400e40655104f1967677b70ef4e4f5b26cef2b270922
21,48621,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,True,True,True,1.0,0.13803558304310398,0.13349760501595115,11.80594880929308,False,False,False,True,183.99999999999383,0,0,0,0,0,14.81420141405332,1.18474082631317,0.2095369654396621,0.29444679198786616,0,5f391f581af312e9c024a97a172a4d9bfb5306de770547317eb77977a463baae,e0228fffd435de18a945f8d19136ef99742339667bb3f2eb3cfd44850330eaa1
21,48621,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,0.8616821494721365,0.9115342472540477,2.25389885668327,True,False,False,True,93.99999999999893,0,0,0,0,0,14.359367059776817,1.0594915150188886,0.3337745400908743,0.6381550410296768,32,5f391f581af312e9c024a97a172a4d9bfb5306de770547317eb77977a463baae,344b50c85cdf7cde230c16b8b923b2db26bee7e410666578ed1249af25765481
21,48621,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,True,True,True,1.0,0.23085129265833404,0.2687934945893046,1.5255489595229028,True,False,False,True,64.00000000000064,0,0,0,0,0,1.5255489595229028,1.3482411337494515,0.1403627827408159,1.0926512079313397,0,5f391f581af312e9c024a97a172a4d9bfb5306de770547317eb77977a463baae,c2c5985c8d4510b676b865e7623c3e310ce2e1ef19a9a4e4396f40cf6364126c
21,48621,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.9654148764759986,1.0102699693131867,1.9080105042381899,True,False,False,True,64.00000000000064,0,0,0,0,0,1.9188923958165587,1.2437848440832895,0.29501614735476983,1.1027465000515804,17,5f391f581af312e9c024a97a172a4d9bfb5306de770547317eb77977a463baae,55285e3222b31bbf4b092f40592df4829fc85cae2001b6f0719b324a78c4e263
22,48622,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,1.965074126003306,319.2670449137504,28.645182599600705,False,False,False,False,,0,0,0,0,0,42.96209860987771,,0.2164774122271043,0.4589152910048142,0,da9c51a13c427721d3243fd30e54c4b18e925c2478ee12bff4e54b58113a7e61,970f66e34be3302a9c8f8df6a585e05fce71a51aa976d0ae7fe4e08dc4698071
22,48622,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,0.30410464410825216,0.536333813015403,5.769103342752263,True,False,False,True,123.99999999999723,0,0,0,0,0,42.96209860987771,0.5214686594656935,0.35333744148226864,0.2990411249920726,47,da9c51a13c427721d3243fd30e54c4b18e925c2478ee12bff4e54b58113a7e61,146db8122d6c306a5b5cda4fad96cfb42c32258c7f25bf3bd89108448a93a216
22,48622,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,1.0191366265175197,189.14629397836265,3.8672042424220847,True,False,False,True,364.00000000001427,0,0,0,0,0,27.86361469157672,2.0449678065199137,0.21552070677303692,0.47930008405819535,0,da9c51a13c427721d3243fd30e54c4b18e925c2478ee12bff4e54b58113a7e61,7967f247e127b6edae8e1566fb404dbd71406b66428a5348e05044a2fe68d699
22,48622,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,0.655048427533872,1.00516527508187,5.063137350479619,True,False,False,True,123.99999999999723,0,0,0,0,0,25.97451587530178,0.655048427533872,0.3597063402309183,0.7215946250362322,47,da9c51a13c427721d3243fd30e54c4b18e925c2478ee12bff4e54b58113a7e61,cf56bdc4cfa4e4f10cb7ab20947b53224dae843cc7628fa50e80bf690499f57b
22,48622,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,True,False,False,0.04,0.1118105169237117,6.714053578508394,2.615844914592709,True,False,False,True,243.99999999999042,0,0,0,0,0,3.7413438160687154,2.0752031947178833,0.18199504091327592,1.0763526660157368,0,da9c51a13c427721d3243fd30e54c4b18e925c2478ee12bff4e54b58113a7e61,32c46beacb9f90f3f8dd62d54ba34bbf98bd847b2d452099620171b4ebabb9dc
22,48622,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.22827613443861575,0.5269452689422137,0.8092861843697196,True,False,False,True,123.99999999999723,0,0,0,0,0,7.7559465213511976,0.47441025256268987,0.25388614616957755,0.8808411250356585,47,da9c51a13c427721d3243fd30e54c4b18e925c2478ee12bff4e54b58113a7e61,b82f6a2b2bea316d55acc5a8aae0b0e6e35fc7e9645f84ee06d0edce08f4525e
23,48623,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,1.511419090809726,379.43967229395525,50.25442747310354,False,False,False,False,,0,0,0,0,0,83.05686911104625,,0.22650553763268685,0.31474862492177635,0,5bf41b70b0d319c7c3e7e1b51d1d1e88c60ab9f355d98d393773518b889b168f,faa003ba385337fdd7489a2ab108721b58212354e3b7e18508d1fa9b0c354179
23,48623,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,0.31857117886029185,0.25527011375036285,7.537091350762404,False,False,False,True,123.99999999999723,0,0,0,0,0,94.43425001960664,0.4032230687575539,0.33263323879919016,0.3535305829718709,47,5bf41b70b0d319c7c3e7e1b51d1d1e88c60ab9f355d98d393773518b889b168f,55ee1634db2737cf40bd322efc28f897e54d0a506f24b8ed12c50aac530b4a0d
23,48623,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,14.944390113002273,379.43967229395525,64.1684814452332,False,False,False,False,,0,0,0,0,0,77.54453066108867,,0.22650553763268685,0.2929792079376057,0,5bf41b70b0d319c7c3e7e1b51d1d1e88c60ab9f355d98d393773518b889b168f,552c71094db870f166e5f43739612ac38255facb94d47f2a3abc123cd9ad422d
23,48623,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,0.40405081538976606,0.4157375651736797,1.9852163458519976,True,False,False,True,183.99999999999383,0,0,0,0,0,84.75396021702315,0.47146668812323367,0.3688836569673827,0.40497658296953887,77,5bf41b70b0d319c7c3e7e1b51d1d1e88c60ab9f355d98d393773518b889b168f,47262d09d81d15c430078aac0758b65a2b366aedf5d9b85f2a8641f6e9cf9c91
23,48623,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,False,False,False,0.0,0.7998826967543201,231.51079139547383,3.540543188809743,True,False,False,True,364.00000000001427,0,0,0,0,0,7.707169012786369,1.043472721693744,0.223800670093952,0.5668182920198888,0,5bf41b70b0d319c7c3e7e1b51d1d1e88c60ab9f355d98d393773518b889b168f,a8adc0a7601a1fe712af67e787e6e6e65562912a35d231c9590d03e054be2484
23,48623,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.27229719907390343,0.32977638482032834,1.9463845667608666,True,False,False,True,123.99999999999723,0,0,0,0,0,8.251950332467198,0.328496389318293,0.33599383762811946,0.6945024160668254,47,5bf41b70b0d319c7c3e7e1b51d1d1e88c60ab9f355d98d393773518b889b168f,638339937dd5a1868dfcf4fa85c4fe87a805b573bdca1f1fa02d72badf3c2b4e
24,48624,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,5.598263498669877,311.06675047786274,30.334782641460045,False,False,False,False,,0,0,0,0,0,80.81174573560895,,0.17744314054123972,0.6602560420287773,0,621ef1dddc472219303e5fe6ce77ed5ef16adb72879cff8fc9dd32e73526fc0e,393d6bfa957bb3689bc0b9a1a9530f9c6180f0f7a365a3a03b7a8c7ed6c66f1b
24,48624,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,0.96,1.4162754736384326,1.2762980782588251,5.579271815630959,True,False,False,True,123.99999999999723,0,0,0,0,0,80.75809111782745,2.0090467069386158,0.2732057783257706,0.4895400410750881,47,621ef1dddc472219303e5fe6ce77ed5ef16adb72879cff8fc9dd32e73526fc0e,a1267da41f99437a54a89d14d25501703d59778f112752d2e52977da7912b1d5
24,48624,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,True,False,False,0.26,0.7916851515103832,2.259788199722324,12.393906725013919,False,False,False,True,243.99999999999042,0,0,0,0,0,40.3578552957874,3.967812203476212,0.1387597144189782,0.29867966705933213,0,621ef1dddc472219303e5fe6ce77ed5ef16adb72879cff8fc9dd32e73526fc0e,034711938c1dba48dc6f6010164280e584c792834a88341686e5d6d259be5636
24,48624,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,1.1840930764408288,1.2181630822906533,7.670886360562158,False,False,False,True,123.99999999999723,0,0,0,0,2,42.366688477414804,1.2376932985069016,0.35048410086469367,0.5834802079480141,47,621ef1dddc472219303e5fe6ce77ed5ef16adb72879cff8fc9dd32e73526fc0e,f0fe2abf1a383c18d6498bcaff008db2b7a3c46bc0e8fad162f3ae1a617b0c26
24,48624,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,True,True,True,0.86,1.143862893053048,1.2824068707295038,5.702409258473831,True,False,False,True,183.99999999999383,0,0,0,0,0,11.64459720144706,2.8721315558256646,0.12369801055358827,0.6739287500968203,0,621ef1dddc472219303e5fe6ce77ed5ef16adb72879cff8fc9dd32e73526fc0e,a2419c685879aa107f93af170608829f9ba1dff403ca9e880eb8420b7922cd12
24,48624,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.5325399132590097,0.5270299886729172,2.5452461338754744,True,False,False,True,93.99999999999893,0,0,0,0,0,15.341283541940637,0.5774547083446396,0.23930976814375235,0.654567625024356,32,621ef1dddc472219303e5fe6ce77ed5ef16adb72879cff8fc9dd32e73526fc0e,f5659dbe845e4f102b50a15fd1a9ba29fdc42f9e0de7aa1375bec14e08bef663
25,48625,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,0.5372287077778604,151.5772828067089,4.408062793668048,True,False,False,False,,0,0,0,0,0,74.95113382152111,,0.49483698129169007,0.6148367499699816,0,b96a2b3afc9a8f655fb67d16273f450b0473b461c68e400d22140e289f2486ef,47fc854a3295871cf1186f4dc7ed7a2dd59618f63df08087cdf24851d4884e08
25,48625,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,False,True,0.7,0.34854341278263334,0.3113747264256863,4.322243405753211,True,False,False,True,243.99999999999042,0,0,0,0,0,59.368314870064225,0.40964025877796933,0.5146271115359642,0.30100354191381484,107,b96a2b3afc9a8f655fb67d16273f450b0473b461c68e400d22140e289f2486ef,1074610c04391ff2b8510484edea093fd9adb04c1b9407b44ba867f44ada7665
25,48625,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,31.216674987415104,151.5772828067089,24.416031493451538,False,False,False,False,,0,0,0,0,0,74.15068672747728,,0.49483698129169007,0.33160933305043727,0,b96a2b3afc9a8f655fb67d16273f450b0473b461c68e400d22140e289f2486ef,4c7fd5e992517f7794314a82c1939e816c9ab3dd406efc7821c21343dd455ec1
25,48625,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,False,True,0.4,1.98060144925571,1.13901338282185,4.60196739039457,True,False,False,True,123.99999999999723,0,0,0,0,0,79.41228714283945,1.98060144925571,0.2887925957278626,0.35394495795480907,47,b96a2b3afc9a8f655fb67d16273f450b0473b461c68e400d22140e289f2486ef,42b36a68fcbc511d80272811556b847806ae7cc21dafb1bd6dbe6f7644be64c6
25,48625,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,False,False,False,0.0,0.38924641639399243,65.70729366415668,4.911895221361699,True,False,False,True,364.00000000001427,0,0,0,0,0,5.856160148384299,1.4176737888946063,0.44531514160530733,0.6041517079574987,0,b96a2b3afc9a8f655fb67d16273f450b0473b461c68e400d22140e289f2486ef,c6027aebf7a3d222ce5420292e2c5f5312c2a357172d01eefae8019799876e36
25,48625,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.4520324431052164,0.3353580602046517,2.099091451179085,True,False,False,True,93.99999999999893,0,0,0,0,0,6.68558674512289,0.724214760195829,0.335353090849058,0.5546921660425141,32,b96a2b3afc9a8f655fb67d16273f450b0473b461c68e400d22140e289f2486ef,e9766439b274bd2bfcd2ad20c316393ded2f28b3d5c193bf308544dc46bc5870
26,48626,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,53.211624185358374,299.05239515643575,54.39755464725528,False,False,False,False,,0,0,0,0,0,60.59111013882555,,0.2597142174293743,0.4106535839382559,0,06bdbea2b55108dc248301a1d8e33e45b0020d123be8b2e085e39f8f4b0d714d,d58ca7631bdaa09d22ddb152820f1acffd05ee626591fa285ea844c08f0bbc8a
26,48626,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,0.5042003432125164,0.576317309833258,12.433195542281334,False,False,False,True,123.99999999999723,0,0,0,0,0,54.30183512860287,0.545069497441601,0.3201552596642524,0.334616250009276,47,06bdbea2b55108dc248301a1d8e33e45b0020d123be8b2e085e39f8f4b0d714d,3fc58b0e123514e11015c7df4361e0fd3c94c3951db325307a0b7772d3312dcc
26,48626,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,0.6014230804307155,61.532579790471786,13.34568095458195,False,False,False,True,304.0000000000006,0,0,0,0,0,72.41639385172722,1.0220690931379985,0.2247118250901024,0.4226119170198217,0,06bdbea2b55108dc248301a1d8e33e45b0020d123be8b2e085e39f8f4b0d714d,b981757ef02525dd0fb3b1e46a8cb17be826473d51785f3a1283419bbd7f9193
26,48626,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,0.38676152535806807,0.3983941982597131,0.7546910624249772,True,False,False,True,123.99999999999723,0,0,0,0,0,71.80783946476991,0.38676152535806807,0.35996526650593935,0.3548615829786286,47,06bdbea2b55108dc248301a1d8e33e45b0020d123be8b2e085e39f8f4b0d714d,bc894826bae1076c1dd3ebef061dd9495eb821877886dd7c69757ea59cc0b0d2
26,48626,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,True,True,True,0.84,1.1381027222636544,1.1757084939408131,1.720384078427501,True,False,False,True,183.99999999999383,0,0,0,0,0,5.1737218063056565,1.98076999299014,0.17377399923356207,0.7622320409864187,0,06bdbea2b55108dc248301a1d8e33e45b0020d123be8b2e085e39f8f4b0d714d,1077cdb9d545192416c43183d9583e4b6bbcb505b84e176f8b51914af65ba670
26,48626,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.274886654097829,0.2337298482199351,0.5100762777620993,True,False,False,True,64.00000000000064,0,0,0,0,0,7.995061664440049,0.3946082657234689,0.22839282248298592,1.1295824169646949,17,06bdbea2b55108dc248301a1d8e33e45b0020d123be8b2e085e39f8f4b0d714d,9288314c0c651430446f0cc2db69efaf99b6b4f460ad70c201969502357d7097
27,48627,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,1.8018381031477824,115.84246532048749,5.005685034180014,True,False,False,False,,0,0,0,0,0,23.413121392982347,,0.1855406559192206,0.5338620829861611,0,80416ba708374dc6e41f086d26a7c7c7f593a6e15b6296758b9cb1d552e2f12d,4ba7650f4145d278ae3b51f8d712439db7ae42a0a38eb0b67183db6b754d9c84
27,48627,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,2.2296282335682296,2.148378620613726,3.242050283972068,True,False,False,True,123.99999999999723,0,0,0,0,0,31.28446596780173,3.0643735836832438,0.25554302946632673,0.5546899170149118,47,80416ba708374dc6e41f086d26a7c7c7f593a6e15b6296758b9cb1d552e2f12d,23066e659c4057e98ee9b40ca78ebcc583d8a2118509ea5e3cd3b2483d2d071f
27,48627,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,True,True,True,1.0,0.6242205928632552,0.7788638608270722,16.049926821174154,False,False,False,True,183.99999999999383,0,0,0,0,0,66.09277279728998,1.3063716777734942,0.14164685644800426,0.6287701250985265,0,80416ba708374dc6e41f086d26a7c7c7f593a6e15b6296758b9cb1d552e2f12d,2195a05fa5776af703313e069af64bd3e3429fc9d0e99ae63769e3fd05d4bb77
27,48627,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,1.0354225277101343,0.8421628357620009,0.948854879863134,True,False,False,True,93.99999999999893,0,0,0,0,0,66.09277279728998,1.0354225277101343,0.26640787891573553,0.6282511668978259,32,80416ba708374dc6e41f086d26a7c7c7f593a6e15b6296758b9cb1d552e2f12d,fe565f7385375919c7deffab6864e2b859abaedaa96168e0b73b2bbb3ffacdc6
27,48627,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,True,True,True,1.0,0.7903869328559755,0.9541777077014933,0.6727423153719555,True,False,False,True,183.99999999999383,0,0,0,0,0,3.029567824672853,1.8738571523504028,0.14161810602366054,0.8562790410360321,0,80416ba708374dc6e41f086d26a7c7c7f593a6e15b6296758b9cb1d552e2f12d,9f8dd936ba899facb4e06121de6a1a2faab5552ce746b14dab34216703df5982
27,48627,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.9700098192400898,0.9443128635938662,2.00687728785925,True,False,False,True,64.00000000000064,0,0,0,0,0,3.0684270518435333,1.3718588004085146,0.15272645068675142,0.6765033330302685,17,80416ba708374dc6e41f086d26a7c7c7f593a6e15b6296758b9cb1d552e2f12d,fa9a06e8ed30ff28c2334b77816d370e70e8878ef1cc728b0ac36ba47169d6fd
28,48628,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,True,True,True,1.0,1.6404203868893386,1.6407799842145887,2.6878492900997353,True,False,False,True,183.99999999999383,0,0,0,0,0,52.31451937276869,2.513944846613021,0.1588693279589643,0.39558437501545995,0,10b6dae5f0cf8081de273dcd1d83331180f13a6ce9f89adb5f32cb7398d09b62,48d616dd1a0c39bdd2355241524e0e13b76d5f74f2c001f9921a8ea278fbe802
28,48628,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,0.8443956016619815,0.8330584812812757,0.7558234533502947,True,False,False,True,93.99999999999893,0,0,0,0,0,52.31451937276869,1.267389491506683,0.32954395324289854,0.5713475419906899,32,10b6dae5f0cf8081de273dcd1d83331180f13a6ce9f89adb5f32cb7398d09b62,bc060f100044b4887fe0569448a49b9726d58e15524511f92e702eeebd5a4194
28,48628,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,9.976965793014111,286.1053839014505,30.893504015769395,False,False,False,False,,0,0,0,0,0,132.07669426333203,,0.2553796899858084,0.5834097920451313,0,10b6dae5f0cf8081de273dcd1d83331180f13a6ce9f89adb5f32cb7398d09b62,16c5a681bce86b5904afa79d6370cbdf7c479eb4d5b4aff0d4e9001c976a5fbf
28,48628,leader2_only,belief_active,leader2_only__belief_active,False,True,1,440,440,True,True,True,1.0,0.1107215207555639,0.09018439744794898,5.921502021583231,True,False,False,True,123.99999999999723,0,0,0,0,0,125.77168083455322,0.7308696631949173,0.31668971061078893,0.4701403339859098,47,10b6dae5f0cf8081de273dcd1d83331180f13a6ce9f89adb5f32cb7398d09b62,4454f13dcf71b43adf3a3f01878615a7040b62dd3d8ab7e02eba51c6cb3c675e
28,48628,both_leaders,fixed_s_turn,both_leaders__fixed_s_turn,True,True,2,440,880,True,True,True,1.0,1.2233583758168447,1.1917124911996317,3.3515556944256577,True,False,False,True,183.99999999999383,0,0,0,0,0,16.69172986585714,2.5089757556692454,0.15891796704704278,0.7938989580143243,0,10b6dae5f0cf8081de273dcd1d83331180f13a6ce9f89adb5f32cb7398d09b62,ec17b1541608840827250632b6571b91fbbb61a0941cb13f12df7df58588e1a5
28,48628,both_leaders,belief_active,both_leaders__belief_active,True,True,2,440,880,True,True,True,1.0,0.23867736532107323,0.2495831311886493,1.0119981405109009,True,False,False,True,93.99999999999893,0,0,0,0,0,26.294032910113543,0.3160288826838472,0.2658546504257668,0.8612775000510737,32,10b6dae5f0cf8081de273dcd1d83331180f13a6ce9f89adb5f32cb7398d09b62,0f3e8e7f7341d0f9bfc73ecb2cbbff48eae1340e12919f82d23186ea4fe3f1fe
29,48629,leader1_only,fixed_s_turn,leader1_only__fixed_s_turn,True,False,1,440,440,False,False,False,0.0,4.284447277479296,347.6304330244423,37.80206917744251,False,False,False,False,,0,0,0,0,0,102.2567185554285,,0.18545735472753958,0.4069799999706447,0,3f73397e6bc977abb056f24420149e9e7a5ae6248fd3af9e8868844e4042d2ca,b769e35a6f466778212f940ab99de45377aefb963b725e9a9d12f36a6b699f90
29,48629,leader1_only,belief_active,leader1_only__belief_active,True,False,1,440,440,True,True,True,1.0,1.0899156698560972,1.1382131563664954,2.977306360345095,True,False,False,True,123.99999999999723,0,0,0,0,0,102.2567185554285,1.2054327172087547,0.271453404546165,0.3261307909851894,47,3f73397e6bc977abb056f24420149e9e7a5ae6248fd3af9e8868844e4042d2ca,38a6a120df3d8e6910a20710f5e04b70a34606a7def2e8f5e27060551c5afd49
29,48629,leader2_only,fixed_s_turn,leader2_only__fixed_s_turn,False,True,1,440,440,False,False,False,0.0,4.588168796754519,347.6304330244423,95.96106398255911,False,False,False,False,,0,0,0,0,0,96.97490231330558,,0.18545735472753958,0.5878269580425695,0,3f73397e6bc977abb056f24420149e9e7a5ae6248fd3af9e8868844e4042d2ca,a6d719426fdc40ed9416be710b41a7d1f4b0f3c3d3a9b4676d000d2356ad773f
