episode_index,episode_seed,arm,policy,dynamics,current,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,mean_squared_action,maximum_combined_decision_runtime_s,ever_locked,first_transition_time_s,first_track_time_s,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,audit_release_violation_count,requested_delivered_action_rms,current_speed_rms_mps,minimum_ground_speed_mps,ground_speed_below_0p05_action_count,action_count,noise_tape_sha256,current_tape_sha256,tail50_mean_localization_error_m,tail50_mean_formation_error_m
37,49937,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.5097963631431117,0.7266137906871706,0.4511729080159069,1.6471517910031253,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.35828625260228303,1.9719039336208075,0,220,11acf08d6e35f5a81fc87c414812113fcd3ffa23f5fcf90d84cb3e5777cd88ae,c6bf86bcc8d137efce595aee559e4344294f1a2819b21d556cb7b206bcc21b85,0.4993817542275147,0.6127791235704289
38,49938,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.30453733508919034,0.26223869588547233,0.35549172169537413,1.747900792004657,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.3499483834560392,1.4111962313229929,0,220,a322b04fa568f1348ca44c92c0e3f68a3ff8d25ee0f1ade04f729075319116ff,f0c6828eb40887a7039fd640aad3bb0cb0c2e9a9d35cef796fdd8a92d730bc4f,0.26253659858447653,0.2635846328055494
39,49939,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,2.749266062564345,2.730353734242023,0.22509553935783144,1.2426327079956536,True,64.00000000000064,64.00000000000064,0,0,0,0,0.0,0.29824244813521517,2.0577192751148226,0,220,2b4a20bdec0acd0249d3e523fbe5c34b9f229f1e2fec55daf2d4bc4161eb324e,87246b91efde3489f596a71a6bdd3fd00ed906fef0e6b05a924f96fe22f951b1,2.733717160787179,2.6680124069176196
40,49940,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,1.2076414230835242,1.2626419642697961,0.2655637640875361,1.3389652499972726,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.3078399397857126,1.3458837739060616,0,220,acd58a3c0d900aa734f4a370f318d56def97ffbed5ad9298ac5caea535d801a5,f7eac2ce5a924b2b9b297116e46804b4f98dab4f50bda1293fdd479b3abdd211,1.252290613215794,1.3494914392130832
41,49941,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.15422559996860263,0.24528516955898674,0.5035344899866215,1.2716010840013041,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.25617265731954325,0.1032425566096323,0,220,f2049e6942141da0e4797c69ac39e851379331838f9398f9f458eb1d217b952a,9089bbe479e644e437d651d4317f8641fcbda1ac5eeb5d3bc999b4c2a3b4ccf8,0.13556186573684897,0.21823404673519317
42,49942,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,False,True,0.74,0.6485014215613629,0.7171709918987516,0.4325118470062269,1.3321065829950385,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.31416263808279854,2.0180533423980447,0,220,87ceed3576069b0c7376a4a43debcba02fceb6144c876404368769821653a4aa,18b9e181a6fd1aee9ca1013f3cf0c9284f538a70238af65329376e64ac1fc444,0.6971447454031023,6.37575426061032
43,49943,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,1.4599066560065952,1.3726996407729182,0.2480061958352653,1.1990843329986092,True,64.00000000000064,64.00000000000064,0,0,0,0,0.0,0.28230112426047443,1.2228378430198785,0,220,7e43d4f546176f21c8dce84f5dad5cfd77ae9767444759d10d1fb28d5ded4c3f,6d3cad2718077740eac4ec0e2b243cfa83cf2b8cbe2805360cc9f6865d2c9333,1.416450238754651,1.4567761158250905
44,49944,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.24239506209366382,0.3119963982172268,0.2594854346803536,1.3876969999982975,True,93.99999999999893,93.99999999999893,0,0,0,0,0.0,0.2849234037908607,2.1886629972760936,0,220,ce47d6034b7f702e875100a63039adfc9f3f2ed0ac8f6bbf4a302ff6ba8d4b68,453259891c62c689a540aff1ecd4e6f494392514ce7256d421ccc2def8f3e43e,0.21638678657120194,0.30637540380672956
45,49945,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.39116466687629065,0.381894802629334,0.505091471869617,1.1307505419972586,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.3033474376221483,1.3280308316519234,0,220,5408fdf0fd421aad63cb2c2b622a3a82cc6fd377024b808642e3e796e76c8b92,c8fd0c65fa1109e77715ce4b59fabc4fde3df9cec53a27974650aef6f7221450,0.35737201064467056,0.34134754292913433
46,49946,belief_active__kinematic__bottom_track_visible,belief_active,kinematic,bottom_track_visible,True,True,True,1.0,0.3688827525791304,0.21130224189126467,0.40005937124431834,1.17241937500512,True,123.99999999999723,123.99999999999723,0,0,0,0,0.0,0.27184782479775954,1.192718475473767,0,220,756fbe5e0c16da80bc61c4863458301e2e45d3663f74ebab10b060202bc23426,eb851573b56185232ed67b6b2463457d6433b7e75bdfcf7cecdf182346ec992c,0.2830694329795031,0.36255882852963056
