episode_index,episode_seed,condition,arm,terminal_joint_success,tail80_joint_success,dwell15_joint_success,tail50_joint_occupancy,terminal_localization_error_m,terminal_formation_error_m,ever_locked,unsafe_transition_count,unsafe_track_start_count,unsafe_track_end_count,post300_unsafe_track_end_count,audit_release_violation_count,mean_squared_action,maximum_combined_decision_runtime_s,model_evaluated,model_activated,noise_tape_sha256,stress_tape_sha256,online_history_sha256
3,48103,dead_reckoning_scale_101,v24_nominal_model,True,True,True,1.0,3.5177710423295876,3.346423514375224,True,0,0,0,0,0,0.36608059222331,0.6930684160906821,False,False,12ccebf303850254618f384911a7d949496d808162930e89982aa5dc2aa733c0,37d06dc3b1e9013de747a65031899398919b5efe314f8bfed9b0e122839b48c4,51ce9b3ef9749ecf21d13113279271070321fa01d6fcae098a9fc90044c4fb30
4,48104,nominal,v24_nominal_model,True,True,True,1.0,0.39035017344524303,0.46189318742595625,True,0,0,0,0,0,0.2689562404848725,0.934832957922481,False,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,65309a6e360e194fdcb50204a466ac46e5b81f12153e022a0a52ba423ee75570,587d24e69922d10edfca0298a0361d6dc66ba2bc7ade3bbe0b61c085eeea2f1e
4,48104,nominal,v35_bias_gate_300,True,True,True,1.0,0.39035017344524303,0.46189318742595625,True,0,0,0,0,0,0.2689562404848725,0.8888631669105962,True,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,65309a6e360e194fdcb50204a466ac46e5b81f12153e022a0a52ba423ee75570,587d24e69922d10edfca0298a0361d6dc66ba2bc7ade3bbe0b61c085eeea2f1e
4,48104,doppler_common_bias_p003,v24_nominal_model,True,True,True,1.0,0.5036213030357147,0.5121999753346036,True,0,0,0,0,0,0.29518999472429097,0.7155618749093264,False,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,8ec0735fa0be7d481492c047931b05973ef99a8e668afa0acfeab4c8ece50462,e3aac9eea2bf704b15f7d92fb89a7dc7ca502eff29fa60a7957b0526561e12d2
4,48104,doppler_common_bias_p003,v35_bias_gate_300,True,True,True,1.0,0.6281829442420366,0.7050331027098798,True,0,0,0,0,0,0.3238261847611403,1.466433874098584,True,True,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,8ec0735fa0be7d481492c047931b05973ef99a8e668afa0acfeab4c8ece50462,e4536469d19ae5244894708ae15b67b219f158e0f8eac2b245d73aeeb077effc
4,48104,doppler_differential_bias_003,v24_nominal_model,True,True,True,1.0,0.7829523891589333,0.7430929531718403,True,0,0,0,0,0,0.2915232870965271,0.5227930420078337,False,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,032f7a2ed8c418cacad1e45d279cd4bb06038251a680ac7e6d702470b53b5602,1053890009c1fe9f0aae901da7e07ed985c96c6cb7e971e38570ab997def89bf
4,48104,doppler_differential_bias_003,v35_bias_gate_300,True,True,True,1.0,0.5716632298284362,0.6414666007616462,True,0,0,0,0,0,0.2907305470664161,1.2356002499582246,True,True,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,032f7a2ed8c418cacad1e45d279cd4bb06038251a680ac7e6d702470b53b5602,b7786bbae542aa200d8fdae7cf1d20a7378436179b9e9b7766a94032cea0ac07
4,48104,doppler_scale_102,v24_nominal_model,False,False,False,0.0,1.5231849078302018,1335.6058912567428,False,0,0,0,0,0,0.1909194678923786,0.8436395829776302,False,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,6a2796b74c05a346b4a27f96010458d657c1eb8ac7035d59c44d120f8958c804,39699dd007e010308bab0a8a67b3f413cf367415779870187494a3401ec94954
4,48104,colored_noise_rho09_sd003,v24_nominal_model,True,True,True,1.0,1.1823571569037261,1.1926549747077368,True,0,0,0,0,0,0.2737398349675025,0.6371599580161273,False,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,4a2b942855638b3f2608b14d940ae3419ac217ce95e519a31040dd9d7b646625,129a419ed23954916071d9127cc1b12374f698f4db452b18cadd89dd50a830c9
4,48104,colored_noise_rho09_sd003,v35_bias_gate_300,True,True,True,1.0,1.1823571569037261,1.1926549747077368,True,0,0,0,0,0,0.2737398349675025,0.5395494169788435,True,False,e6aa84110f05ed800eb36514dc0bda98f0b0323e4c6cf82048418c330ae45cd4,4a2b942855638b3f2608b14d940ae3419ac217ce95e519a31040dd9d7b646625,129a419ed23954916071d9127cc1b12374f698f4db452b18cadd89dd50a830c9
